店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
B,20011005,140452,1000879,00122B,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30
B,20011005,140452,1000879,00122B,0000456,1,11,1116,111697,1649,164901,447,707,1,707,447,260
B,20011005,140452,1000879,00122B,0000572,1,11,1115,111507,1801,180100,421,810,1,810,421,389
B,20011005,140452,1000879,00122B,0000333,1,14,1403,140309,1633,163302,468,864,1,864,468,396
B,20011005,140452,1000879,00122B,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100
B,20011005,140452,1000879,00122B,0000574,1,14,1401,140101,1632,163202,222,289,5,1445,1110,335
B,20011005,140452,1000879,00122B,0000321,1,13,1301,130129,0971,097100,214,365,6,2190,1284,906
B,20011005,140452,1000879,00122B,0000502,1,11,1107,110703,0725,072501,110,180,1,180,110,70
B,20011005,140452,1000879,00122B,0000618,1,11,1105,110501,0679,067905,528,687,4,2748,2112,636
B,20011005,140452,1000879,00122B,0000224,1,11,1111,111101,1568,156800,448,633,1,633,448,185
B,20011005,140452,1000879,00122B,0000407,1,14,1406,140631,0423,042305,259,381,1,381,259,122
B,20011005,140452,1000879,00122B,0000337,1,11,1101,110105,1021,102100,179,261,1,261,179,82
B,20011005,161333,1000882,00266B,0000482,1,11,1119,111997,0844,084400,285,390,5,1950,1425,525
B,20011005,161333,1000882,00266B,0000368,1,13,1301,130139,0054,005401,335,519,1,519,335,184
B,20011005,161333,1000882,00266B,0000480,1,13,1301,130131,1492,149206,320,624,1,624,320,304
B,20011005,161333,1000882,00266B,0000325,1,14,1406,140663,1421,142101,388,720,1,720,388,332
B,20011005,161333,1000882,00266B,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142
B,20011005,172112,1000883,00291B,0000168,1,14,1406,140621,0418,041802,431,803,1,803,431,372
B,20011005,172112,1000883,00291B,0000517,1,11,1197,119705,1151,115102,424,813,1,813,424,389
B,20011005,172112,1000883,00291B,0000298,1,11,1101,110141,1578,157805,327,426,4,1704,1308,396
B,20011005,172112,1000883,00291B,0000421,1,11,1105,110597,0616,061601,412,762,5,3810,2060,1750
B,20011005,172112,1000883,00291B,0000306,1,13,1301,130135,0536,053604,288,649,1,649,288,361
B,20011005,172112,1000883,00291B,0000552,1,14,1406,140697,0949,094901,307,500,5,2500,1535,965
B,20011006,122407,1000884,00296B,0000286,1,11,1104,110415,1057,105702,302,502,1,502,302,200
B,20011006,122407,1000884,00296B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205
B,20011006,122407,1000884,00296B,0000321,1,13,1301,130129,0971,097100,214,365,1,365,214,151
B,20011006,122407,1000884,00296B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
B,20011006,122407,1000884,00296B,0000502,1,11,1107,110703,0725,072501,110,180,1,180,110,70
B,20011006,122407,1000884,00296B,0000404,1,11,1115,111597,0728,072803,609,1030,1,1030,609,421
B,20011006,122407,1000884,00296B,0000438,1,14,1403,140309,1100,110001,208,515,5,2575,1040,1535
B,20011007,183834,1000885,00054B,0000730,1,14,1401,140103,0691,069101,374,487,1,487,374,113
B,20011007,183834,1000885,00054B,0000315,1,14,1402,140205,0405,040501,290,882,1,882,290,592
B,20011007,183834,1000885,00054B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139
B,20011007,183834,1000885,00054B,0000214,1,13,1302,130205,1230,123000,339,624,1,624,339,285
B,20011007,183834,1000885,00054B,0000491,1,13,1304,130497,0578,057800,377,591,5,2955,1885,1070
B,20011007,183834,1000885,00054B,0000349,1,13,1301,130198,1017,101703,247,521,1,521,247,274
B,20011007,183834,1000885,00054B,0000270,1,11,1115,111507,0605,060502,238,310,1,310,238,72
B,20011007,183834,1000885,00054B,0000325,1,14,1406,140663,1421,142101,388,720,1,720,388,332
B,20011008,104852,1000886,00023B,0000523,1,13,1301,130139,0120,012000,392,644,6,3864,2352,1512
B,20011008,104852,1000886,00023B,0000191,1,11,1117,111703,1508,150802,488,635,1,635,488,147
B,20011008,104852,1000886,00023B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119
B,20011008,104852,1000886,00023B,0000302,1,11,1108,110801,0136,013601,251,327,5,1635,1255,380
B,20011008,104852,1000886,00023B,0000510,1,11,1112,111209,1148,114804,324,509,5,2545,1620,925
B,20011008,104852,1000886,00023B,0000320,1,14,1403,140327,1903,190301,95,142,1,142,95,47
B,20011008,104852,1000886,00023B,0000449,1,14,1406,140631,1215,121503,322,547,5,2735,1610,1125
B,20011008,104852,1000886,00023B,0000158,1,14,1401,140111,1492,149204,426,764,1,764,426,338
B,20011008,140943,1000889,00238B,0000424,1,11,1111,111113,1484,148401,226,351,1,351,226,125
B,20011008,143002,1000888,00198B,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76
B,20011008,143002,1000888,00198B,0000369,1,11,1103,110301,0663,066302,210,393,1,393,210,183
B,20011008,143907,1000890,00282B,0000443,1,13,1301,130121,1886,188600,395,827,5,4135,1975,2160
B,20011008,143907,1000890,00282B,0000285,1,11,1110,111015,1516,151601,208,324,1,324,208,116
B,20011008,143907,1000890,00282B,0000475,1,11,1101,110135,1067,106705,243,1030,4,4120,972,3148
B,20011008,143907,1000890,00282B,0000319,1,11,1101,110197,1895,189503,395,726,5,3630,1975,1655
B,20011008,143907,1000890,00282B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139
B,20011008,143907,1000890,00282B,0000341,1,11,1110,111007,1334,133400,122,314,1,314,122,192
B,20011008,193654,1000887,00025B,0000396,1,14,1401,140103,1489,148900,404,610,7,4270,2828,1442
B,20011008,193654,1000887,00025B,0000379,1,12,1201,120197,1725,172506,243,641,1,641,243,398
B,20011008,193654,1000887,00025B,0000432,1,11,1105,110509,1258,125804,331,995,5,4975,1655,3320
B,20011008,193654,1000887,00025B,0000339,1,11,1105,110501,1285,128501,430,865,5,4325,2150,2175
B,20011008,193654,1000887,00025B,0000438,1,14,1403,140309,1100,110001,208,515,1,515,208,307
B,20011008,193654,1000887,00025B,0000249,1,11,1103,110397,0393,039303,412,536,1,536,412,124
B,20011008,193654,1000887,00025B,0000540,1,14,1403,140323,1789,178900,286,482,3,1446,858,588
B,20011008,193654,1000887,00025B,0000487,1,11,1117,111705,0717,071700,207,402,6,2412,1242,1170
B,20011008,193654,1000887,00025B,0000513,1,11,1110,111001,1955,195503,388,697,1,697,388,309
B,20011009,104951,1000893,00247B,0000353,1,11,1118,111803,1908,190802,266,505,1,505,266,239
B,20011009,104951,1000893,00247B,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
B,20011009,104951,1000893,00247B,0000355,1,14,1403,140309,0585,058501,336,671,1,671,336,335
B,20011009,104951,1000893,00247B,0000407,1,14,1406,140631,0423,042305,259,381,8,3048,2072,976
B,20011009,142946,1000892,00203B,0000323,1,14,1406,140697,1714,171400,327,539,1,539,327,212
B,20011009,142946,1000892,00203B,0000306,1,13,1301,130135,0536,053604,288,649,6,3894,1728,2166
B,20011009,161158,1000891,00144B,0000385,1,11,1106,110605,1175,117501,278,440,1,440,278,162
B,20011009,161158,1000891,00144B,0000264,1,11,1115,111509,0969,096902,469,610,1,610,469,141
B,20011009,161158,1000891,00144B,0000386,1,11,1107,110707,1659,165902,232,382,5,1910,1160,750
B,20011009,161158,1000891,00144B,0000259,1,11,1106,110697,0061,006101,263,439,1,439,263,176
B,20011009,161158,1000891,00144B,0000428,1,11,1107,110791,0126,012600,215,280,1,280,215,65
B,20011009,161158,1000891,00144B,0000370,1,11,1102,110211,1261,126101,224,361,1,361,224,137
B,20011009,161158,1000891,00144B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196
B,20011009,161158,1000891,00144B,0000477,1,11,1104,110411,1463,146303,575,1064,5,5320,2875,2445
B,20011009,161158,1000891,00144B,0000455,1,14,1406,140681,0361,036103,376,592,5,2960,1880,1080
B,20011010,092154,1000899,00242B,0000420,1,11,1102,110211,0376,037601,255,513,1,513,255,258
B,20011010,101748,1000901,00285B,0000399,1,11,1113,111307,0939,093902,198,446,1,446,198,248
B,20011010,101748,1000901,00285B,0000408,1,11,1112,111201,0690,069004,410,655,1,655,410,245
B,20011010,101748,1000901,00285B,0000508,1,11,1117,111701,0471,047104,344,544,1,544,344,200
B,20011010,102533,1000897,00169B,0000741,1,11,1103,110301,0034,003401,198,258,2,516,396,120
B,20011010,102533,1000897,00169B,0000554,1,11,1108,110807,1716,171603,250,573,1,573,250,323
B,20011010,102533,1000897,00169B,0000422,1,14,1406,140671,1639,163900,459,696,1,696,459,237
B,20011010,105155,1000894,00068B,0000291,1,11,1112,111211,1364,136402,272,354,6,2124,1632,492
B,20011010,105155,1000894,00068B,0000410,1,11,1121,112197,0701,070100,281,366,3,1098,843,255
B,20011010,105155,1000894,00068B,0000112,1,11,1105,110597,0473,047302,252,328,1,328,252,76
B,20011010,105155,1000894,00068B,0000411,1,14,1406,140681,1053,105301,383,823,1,823,383,440
B,20011010,120405,1000898,00198B,0000581,1,13,1303,130301,0586,058602,281,372,3,1116,843,273
B,20011010,120405,1000898,00198B,0000377,1,11,1105,110511,0302,030201,571,1419,1,1419,571,848
B,20011010,120405,1000898,00198B,0000466,1,14,1401,140105,0590,059003,408,630,6,3780,2448,1332
B,20011010,120405,1000898,00198B,0000371,1,11,1120,112005,0438,043802,400,635,1,635,400,235
B,20011010,120405,1000898,00198B,0000531,1,11,1117,111701,0158,015803,192,250,1,250,192,58
B,20011010,120405,1000898,00198B,0000490,1,13,1301,130123,0887,088701,357,465,7,3255,2499,756
B,20011010,190059,1000895,00070B,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103
B,20011010,190059,1000895,00070B,0000455,1,14,1406,140681,0361,036103,376,592,5,2960,1880,1080
B,20011010,190059,1000895,00070B,0000272,1,11,1101,110137,0679,067901,150,230,1,230,150,80
B,20011010,190059,1000895,00070B,0000460,1,14,1406,140661,0597,059700,101,236,1,236,101,135
B,20011010,190059,1000895,00070B,0000374,1,11,1117,111701,0151,015100,329,613,1,613,329,284
B,20011010,190059,1000895,00070B,0000480,1,13,1301,130131,1492,149206,320,624,1,624,320,304
B,20011010,190059,1000895,00070B,0000333,1,14,1403,140309,1633,163302,468,864,5,4320,2340,1980
B,20011010,190059,1000895,00070B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
B,20011010,191920,1000896,00138B,0000623,1,11,1104,110403,1403,140303,550,715,5,3575,2750,825
B,20011010,191920,1000896,00138B,0000561,1,11,1102,110209,0208,020801,308,504,1,504,308,196
B,20011010,191920,1000896,00138B,0000337,1,11,1101,110105,1021,102100,179,261,1,261,179,82
B,20011010,191920,1000896,00138B,0000502,1,11,1107,110703,0725,072501,110,180,4,720,440,280
B,20011010,191920,1000896,00138B,0000445,1,11,1119,111901,0621,062100,357,541,1,541,357,184
B,20011010,191920,1000896,00138B,0000420,1,11,1102,110211,0376,037601,255,513,5,2565,1275,1290
B,20011010,191920,1000896,00138B,0000498,1,11,1119,111903,0463,046307,192,250,6,1500,1152,348
B,20011010,191920,1000896,00138B,0000556,1,11,1102,110205,0420,042000,355,639,1,639,355,284
B,20011010,191920,1000896,00138B,0000534,1,11,1104,110415,1226,122600,374,663,5,3315,1870,1445
B,20011010,201638,1000900,00247B,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
B,20011010,201638,1000900,00247B,0000082,1,11,1111,111113,1739,173902,147,192,5,960,735,225
B,20011010,201638,1000900,00247B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79
B,20011010,201638,1000900,00247B,0000622,1,11,1120,112005,0449,044901,230,528,3,1584,690,894
B,20011010,201638,1000900,00247B,0000309,1,13,1303,130301,0394,039401,308,484,1,484,308,176
B,20011010,201638,1000900,00247B,0000513,1,11,1110,111001,1955,195503,388,870,1,870,388,482
B,20011010,201638,1000900,00247B,0000221,1,13,1303,130303,1137,113701,422,549,1,549,422,127
B,20011010,201638,1000900,00247B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
B,20011010,201638,1000900,00247B,0000401,1,11,1121,112105,1216,121600,265,345,5,1725,1325,400
B,20011010,201638,1000900,00247B,0000403,1,11,1120,112097,0465,046500,203,372,1,372,203,169
B,20011010,201638,1000900,00247B,0000497,1,11,1119,111997,0482,048203,542,756,1,756,542,214
B,20011011,095057,1000903,00137B,0000712,1,11,1115,111507,0544,054400,168,282,5,1410,840,570
B,20011011,095057,1000903,00137B,0000437,1,13,1301,130141,1950,195003,381,963,1,963,381,582
B,20011011,111333,1000905,00223B,0000234,1,14,1406,140601,0099,009902,328,427,1,427,328,99
B,20011011,111333,1000905,00223B,0000469,1,11,1113,111303,1417,141703,201,312,1,312,201,111
B,20011011,111333,1000905,00223B,0000236,1,13,1304,130497,1468,146801,301,446,1,446,301,145
B,20011011,111333,1000905,00223B,0000383,1,11,1103,110301,1919,191900,404,1603,5,8015,2020,5995
B,20011011,111333,1000905,00223B,0000397,1,11,1105,110517,0191,019104,212,612,5,3060,1060,2000
B,20011011,120241,1000904,00172B,0000637,1,11,1101,110101,1126,112600,170,221,5,1105,850,255
B,20011011,120241,1000904,00172B,0000241,1,11,1111,111101,1715,171502,273,355,1,355,273,82
B,20011011,120241,1000904,00172B,0000235,1,11,1104,110413,1523,152302,321,418,1,418,321,97
B,20011011,120241,1000904,00172B,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116
B,20011011,120241,1000904,00172B,0000344,1,11,1104,110411,0370,037000,189,246,3,738,567,171
B,20011011,160024,1000902,00064B,0000611,1,11,1121,112111,1215,121507,424,552,1,552,424,128
B,20011011,160024,1000902,00064B,0000237,1,11,1101,110111,0295,029502,244,519,1,519,244,275
B,20011011,160024,1000902,00064B,0000651,1,14,1401,140101,0096,009601,360,468,3,1404,1080,324
B,20011011,160024,1000902,00064B,0000368,1,13,1301,130139,0054,005401,335,519,1,519,335,184
B,20011011,160024,1000902,00064B,0000379,1,12,1201,120197,1725,172506,243,641,1,641,243,398
B,20011012,111358,1000907,00126B,0000410,1,11,1121,112197,0701,070100,281,366,5,1830,1405,425
B,20011012,111358,1000907,00126B,0000373,1,11,1118,111897,1341,134100,91,231,1,231,91,140
B,20011012,112533,1000909,00169B,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
B,20011012,112533,1000909,00169B,0000315,1,14,1402,140205,0405,040501,290,882,1,882,290,592
B,20011012,112533,1000909,00169B,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89
B,20011012,112533,1000909,00169B,0000303,1,14,1406,140611,0856,085602,310,589,1,589,310,279
B,20011012,134010,1000908,00128B,0000326,1,11,1106,110601,1340,134000,416,944,1,944,416,528
B,20011012,134457,1000906,00050B,0000405,1,13,1301,130123,1310,131000,408,959,5,4795,2040,2755
B,20011012,134457,1000906,00050B,0000236,1,13,1304,130497,1468,146801,301,446,1,446,301,145
B,20011012,134457,1000906,00050B,0000497,1,11,1119,111997,0482,048203,542,756,1,756,542,214
B,20011012,134457,1000906,00050B,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37
B,20011013,141154,1000913,00242B,0000401,1,11,1121,112105,1216,121600,265,345,7,2415,1855,560
B,20011013,151238,1000911,00137B,0000650,1,14,1403,140301,0910,091000,397,517,5,2585,1985,600
B,20011013,151238,1000911,00137B,0000507,1,11,1102,110297,1145,114501,252,401,1,401,252,149
B,20011013,153023,1000912,00150B,0000671,1,14,1406,140697,0750,075000,265,345,1,345,265,80
B,20011013,183328,1000910,00029B,0000373,1,11,1118,111897,1341,134100,91,320,1,320,91,229
B,20011013,183328,1000910,00029B,0000390,1,11,1117,111797,1943,194300,411,1018,1,1018,411,607
B,20011013,183328,1000910,00029B,0000580,1,14,1403,140315,1613,161302,420,708,1,708,420,288
B,20011013,183328,1000910,00029B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
B,20011013,183328,1000910,00029B,0000423,1,11,1107,110791,0107,010703,290,831,1,831,290,541
B,20011013,183328,1000910,00029B,0000409,1,13,1301,130125,1033,103300,333,475,1,475,333,142
B,20011013,183328,1000910,00029B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
B,20011013,183328,1000910,00029B,0000530,1,11,1111,111101,0104,010401,253,329,1,329,253,76
B,20011014,122251,1000915,00184B,0000353,1,11,1118,111803,1908,190802,266,505,1,505,266,239
B,20011014,122251,1000915,00184B,0000343,1,11,1104,110407,0189,018903,384,500,5,2500,1920,580
B,20011014,122251,1000915,00184B,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76
B,20011014,122251,1000915,00184B,0000325,1,14,1406,140663,1421,142101,388,720,6,4320,2328,1992
B,20011014,142630,1000914,00128B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139
B,20011014,142630,1000914,00128B,0000361,1,11,1121,112105,0799,079901,339,601,1,601,339,262
B,20011015,121704,1000924,00278B,0000455,1,14,1406,140681,0361,036103,376,592,1,592,376,216
B,20011015,121704,1000924,00278B,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123
B,20011015,121704,1000924,00278B,0000246,1,11,1111,111109,1223,122300,333,512,1,512,333,179
B,20011015,143830,1000916,00054B,0000143,1,13,1301,130133,1781,178102,264,344,2,688,528,160
B,20011015,150432,1000923,00223B,0000508,1,11,1117,111701,0471,047104,344,544,1,544,344,200
B,20011015,150432,1000923,00223B,0000277,1,11,1103,110303,1193,119305,225,372,1,372,225,147
B,20011015,150432,1000923,00223B,0000146,1,11,1113,111305,1659,165901,556,723,1,723,556,167
B,20011015,152956,1000918,00150B,0000355,1,14,1403,140309,0585,058501,336,671,5,3355,1680,1675
B,20011015,153434,1000920,00188B,0000437,1,13,1301,130141,1950,195003,381,963,1,963,381,582
B,20011015,153434,1000920,00188B,0000455,1,14,1406,140681,0361,036103,376,592,1,592,376,216
B,20011015,154434,1000917,00127B,0000327,1,13,1302,130297,0471,047101,357,752,5,3760,1785,1975
B,20011015,154434,1000917,00127B,0000386,1,11,1107,110707,1659,165902,232,382,1,382,232,150
B,20011015,154434,1000917,00127B,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96
B,20011015,154434,1000917,00127B,0000201,1,14,1403,140317,0550,055004,282,367,6,2202,1692,510
B,20011015,154434,1000917,00127B,0000362,1,11,1119,111901,0171,017104,222,289,1,289,222,67
B,20011015,154434,1000917,00127B,0000296,1,11,1121,112101,1083,108300,408,531,5,2655,2040,615
B,20011015,154434,1000917,00127B,0000277,1,11,1103,110303,1193,119305,225,372,1,372,225,147
B,20011015,154840,1000919,00171B,0000505,1,11,1108,110803,0085,008500,194,315,1,315,194,121
B,20011015,154840,1000919,00171B,0000253,1,11,1121,112101,0412,041201,289,646,6,3876,1734,2142
B,20011015,154840,1000919,00171B,0000459,1,11,1115,111509,1669,166901,358,626,5,3130,1790,1340
B,20011015,154840,1000919,00171B,0000309,1,13,1303,130301,0394,039401,308,484,6,2904,1848,1056
B,20011015,154840,1000919,00171B,0000513,1,11,1110,111001,1955,195503,388,870,5,4350,1940,2410
B,20011015,154840,1000919,00171B,0000325,1,14,1406,140663,1421,142101,388,720,1,720,388,332
B,20011015,154840,1000919,00171B,0000324,1,11,1120,112005,1854,185406,286,420,1,420,286,134
B,20011015,183255,1000921,00199B,0000700,1,11,1110,111005,0480,048004,489,636,1,636,489,147
B,20011015,183255,1000921,00199B,0000394,1,11,1107,110707,0227,022704,357,668,4,2672,1428,1244
B,20011015,183255,1000921,00199B,0000278,1,11,1107,110725,0140,014000,278,362,1,362,278,84
B,20011015,183255,1000921,00199B,0000445,1,11,1119,111901,0621,062100,357,541,7,3787,2499,1288
B,20011015,183255,1000921,00199B,0000319,1,11,1101,110197,1895,189503,395,726,1,726,395,331
B,20011015,183255,1000921,00199B,0000526,1,14,1403,140317,1788,178802,346,634,1,634,346,288
B,20011015,183255,1000921,00199B,0000327,1,13,1302,130297,0471,047101,357,752,1,752,357,395
B,20011015,183255,1000921,00199B,0000304,1,11,1107,110707,1487,148704,343,446,4,1784,1372,412
B,20011015,183255,1000921,00199B,0000375,1,11,1121,112107,1853,185300,221,288,3,864,663,201
B,20011015,183255,1000921,00199B,0000363,1,11,1104,110409,0649,064905,435,810,1,810,435,375
B,20011015,183255,1000921,00199B,0000119,1,13,1304,130401,0303,030302,334,435,5,2175,1670,505
B,20011015,183441,1000922,00212B,0000494,1,11,1110,111009,1720,172003,236,436,1,436,236,200
B,20011015,183441,1000922,00212B,0000355,1,14,1403,140309,0585,058501,336,671,1,671,336,335
B,20011015,183441,1000922,00212B,0000449,1,14,1406,140631,1215,121503,322,547,1,547,322,225
B,20011015,183441,1000922,00212B,0000376,1,11,1119,111905,0346,034600,359,812,1,812,359,453
B,20011015,183441,1000922,00212B,0000550,1,13,1301,130131,0320,032001,401,522,4,2088,1604,484
B,20011015,183441,1000922,00212B,0000488,1,11,1119,111905,1644,164402,358,765,1,765,358,407
B,20011015,183441,1000922,00212B,0000525,1,11,1101,110105,0956,095603,140,254,1,254,140,114
B,20011016,103956,1000929,00128B,0000614,1,11,1107,110701,0674,067402,131,171,1,171,131,40
B,20011016,103956,1000929,00128B,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
B,20011016,103956,1000929,00128B,0000447,1,11,1105,110511,1574,157403,324,818,1,818,324,494
B,20011016,103956,1000929,00128B,0000357,1,11,1105,110505,0013,001300,500,650,1,650,500,150
B,20011016,104741,1000930,00290B,0000702,1,11,1103,110301,0522,052202,381,496,1,496,381,115
B,20011016,104741,1000930,00290B,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113
B,20011016,104741,1000930,00290B,0000176,1,11,1116,111601,0018,001800,253,395,3,1185,759,426
B,20011016,104741,1000930,00290B,0000606,1,11,1104,110403,0152,015200,351,457,1,457,351,106
B,20011016,104741,1000930,00290B,0000411,1,14,1406,140681,1053,105301,383,823,1,823,383,440
B,20011016,104741,1000930,00290B,0000326,1,11,1106,110601,1340,134000,416,944,1,944,416,528
B,20011016,104741,1000930,00290B,0000399,1,11,1113,111307,0939,093902,198,446,1,446,198,248
B,20011016,111350,1000927,00052B,0000625,1,11,1118,111807,1154,115400,307,400,1,400,307,93
B,20011016,111350,1000927,00052B,0000314,1,11,1101,110119,1942,194203,276,408,1,408,276,132
B,20011016,111350,1000927,00052B,0000441,1,11,1110,111007,0713,071300,296,385,1,385,296,89
B,20011016,111350,1000927,00052B,0000571,1,11,1103,110303,1158,115804,171,223,5,1115,855,260
B,20011016,111350,1000927,00052B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196
B,20011016,111350,1000927,00052B,0000545,1,11,1121,112111,0729,072900,199,259,1,259,199,60
B,20011016,111350,1000927,00052B,0000546,1,14,1404,140401,0549,054906,384,586,1,586,384,202
B,20011016,111350,1000927,00052B,0000440,1,14,1406,140671,1383,138301,285,1094,3,3282,855,2427
B,20011016,114231,1000925,00033B,0000402,1,11,1101,110135,1198,119800,310,619,6,3714,1860,1854
B,20011016,114231,1000925,00033B,0000384,1,14,1402,140205,0556,055600,286,482,1,482,286,196
B,20011016,180309,1000926,00041B,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67
B,20011016,180309,1000926,00041B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
B,20011016,180309,1000926,00041B,0000378,1,13,1301,130139,0386,038605,222,488,6,2928,1332,1596
B,20011016,180309,1000926,00041B,0000404,1,11,1115,111597,0728,072803,609,1030,1,1030,609,421
B,20011016,180309,1000926,00041B,0000266,1,11,1104,110407,1862,186200,334,479,1,479,334,145
B,20011016,180309,1000926,00041B,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
B,20011016,180309,1000926,00041B,0000238,1,11,1121,112197,0178,017803,271,507,1,507,271,236
B,20011016,180309,1000926,00041B,0000415,1,11,1115,111503,1902,190200,357,562,1,562,357,205
B,20011016,180309,1000926,00041B,0000490,1,13,1301,130123,0887,088701,357,465,5,2325,1785,540
B,20011016,181447,1000928,00126B,0000625,1,11,1118,111807,1154,115400,307,400,1,400,307,93
B,20011016,181447,1000928,00126B,0000153,1,13,1301,130129,0836,083607,483,628,1,628,483,145
B,20011016,181447,1000928,00126B,0000491,1,13,1304,130497,0578,057800,377,591,1,591,377,214
B,20011016,181447,1000928,00126B,0000597,1,14,1406,140601,0266,026601,89,140,1,140,89,51
B,20011016,181447,1000928,00126B,0000339,1,11,1105,110501,1285,128501,430,865,1,865,430,435
B,20011017,102102,1000933,00171B,0000386,1,11,1107,110707,1659,165902,232,382,1,382,232,150
B,20011017,102102,1000933,00171B,0000319,1,11,1101,110197,1895,189503,395,726,1,726,395,331
B,20011017,102102,1000933,00171B,0000432,1,11,1105,110509,1258,125804,331,995,1,995,331,664
B,20011017,102102,1000933,00171B,0000291,1,11,1112,111211,1364,136402,272,354,1,354,272,82
B,20011017,102102,1000933,00171B,0000397,1,11,1105,110517,0191,019104,212,612,1,612,212,400
B,20011017,102102,1000933,00171B,0000242,1,14,1402,140209,1953,195300,354,461,1,461,354,107
B,20011017,102102,1000933,00171B,0000552,1,14,1406,140697,0949,094901,307,500,1,500,307,193
B,20011017,140856,1000932,00107B,0000283,1,11,1102,110297,0134,013404,223,290,7,2030,1561,469
B,20011017,142237,1000931,00048B,0000385,1,11,1106,110605,1175,117501,278,440,1,440,278,162
B,20011017,142237,1000931,00048B,0000340,1,14,1403,140317,0302,030202,318,414,6,2484,1908,576
B,20011018,091948,1000934,00047B,0000408,1,11,1112,111201,0690,069004,410,655,1,655,410,245
B,20011018,091948,1000934,00047B,0000223,1,13,1301,130131,0104,010402,183,238,1,238,183,55
B,20011018,091948,1000934,00047B,0000368,1,13,1301,130139,0054,005401,335,519,1,519,335,184
B,20011018,091948,1000934,00047B,0000321,1,13,1301,130129,0971,097100,214,365,5,1825,1070,755
B,20011018,102857,1000935,00090B,0000613,1,11,1114,111401,1568,156801,342,445,3,1335,1026,309
B,20011018,102857,1000935,00090B,0000521,1,11,1103,110303,1080,108004,254,382,4,1528,1016,512
B,20011018,190503,1000936,00238B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
B,20011018,190503,1000936,00238B,0000494,1,11,1110,111009,1720,172003,236,436,1,436,236,200
B,20011018,190503,1000936,00238B,0000348,1,11,1115,111505,0929,092901,331,431,1,431,331,100
B,20011018,190503,1000936,00238B,0000521,1,11,1103,110303,1080,108004,254,382,1,382,254,128
B,20011018,190503,1000936,00238B,0000310,1,14,1404,140403,1148,114803,298,493,1,493,298,195
B,20011018,190503,1000936,00238B,0000402,1,11,1101,110135,1198,119800,310,619,3,1857,930,927
B,20011018,190503,1000936,00238B,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67
B,20011018,190503,1000936,00238B,0000404,1,11,1115,111597,0728,072803,609,1030,1,1030,609,421
B,20011019,113015,1000940,00150B,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
B,20011019,113015,1000940,00150B,0000548,1,11,1115,111503,1207,120700,305,705,1,705,305,400
B,20011019,123333,1000941,00169B,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67
B,20011019,123333,1000941,00169B,0000534,1,11,1104,110415,1226,122600,374,663,1,663,374,289
B,20011019,123333,1000941,00169B,0000349,1,13,1301,130198,1017,101703,247,521,1,521,247,274
B,20011019,123333,1000941,00169B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119
B,20011019,123333,1000941,00169B,0000443,1,13,1301,130121,1886,188600,395,827,1,827,395,432
B,20011019,123333,1000941,00169B,0000421,1,11,1105,110597,0616,061601,412,762,1,762,412,350
B,20011019,155030,1000937,00114B,0000565,1,11,1116,111601,1327,132700,249,403,1,403,249,154
