shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
C,20011029,101742,1000809,00025C,0000287,1,14,1401,140197,1925,192500,148,235,1,235,148,87
C,20011029,144440,1000811,00203C,0000533,1,14,1406,140653,1435,143502,195,351,2,702,390,312
C,20011029,144440,1000811,00203C,0000336,1,11,1111,111101,1496,149602,393,669,1,669,393,276
C,20011029,144440,1000811,00203C,0000129,1,11,1101,110119,0115,011502,219,406,4,1624,876,748
C,20011029,154156,1000810,00115C,0000461,1,14,1406,140671,0894,089401,381,891,5,4455,1905,2550
C,20011029,154156,1000810,00115C,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
C,20011029,154156,1000810,00115C,0000566,1,13,1302,130205,0561,056105,524,682,1,682,524,158
C,20011029,154156,1000810,00115C,0000296,1,11,1121,112101,1083,108300,408,719,1,719,408,311
C,20011029,154156,1000810,00115C,0000449,1,14,1406,140631,1215,121503,322,614,1,614,322,292
C,20011029,154156,1000810,00115C,0000340,1,14,1403,140317,0302,030202,318,414,1,414,318,96
C,20011029,154156,1000810,00115C,0000363,1,11,1104,110409,0649,064905,435,664,5,3320,2175,1145
C,20011030,144816,1000812,00039C,0000417,1,11,1107,110703,0442,044204,395,683,1,683,395,288
C,20011030,144816,1000812,00039C,0000277,1,11,1103,110303,1193,119305,225,293,6,1758,1350,408
C,20011030,144816,1000812,00039C,0000467,1,11,1101,110115,0508,050800,173,387,1,387,173,214
C,20011030,144816,1000812,00039C,0000455,1,14,1406,140681,0361,036103,376,489,2,978,752,226
C,20011030,144816,1000812,00039C,0000500,1,11,1105,110504,1229,122901,412,536,3,1608,1236,372
C,20011030,144816,1000812,00039C,0000592,1,11,1111,111197,0473,047303,341,444,1,444,341,103
C,20011031,205946,1000813,00078C,0000356,1,11,1108,110802,0751,075103,181,369,6,2214,1086,1128
C,20011031,205946,1000813,00078C,0000427,1,11,1105,110503,1032,103200,305,460,1,460,305,155
C,20011031,205946,1000813,00078C,0000365,1,14,1401,140111,0769,076900,161,242,1,242,161,81
C,20011031,205946,1000813,00078C,0000467,1,11,1101,110115,0508,050800,173,387,3,1161,519,642
C,20011031,205946,1000813,00078C,0000362,1,11,1119,111901,0171,017104,222,358,4,1432,888,544
C,20011031,205946,1000813,00078C,0000458,1,11,1104,110415,1565,156500,393,804,6,4824,2358,2466
C,20011031,205946,1000813,00078C,0000370,1,11,1102,110211,1261,126101,224,343,1,343,224,119
C,20011031,205946,1000813,00078C,0000294,1,14,1406,140681,0694,069401,236,562,1,562,236,326
C,20011031,205946,1000813,00078C,0000169,1,14,1403,140323,1817,181705,86,123,4,492,344,148
C,20011031,205946,1000813,00078C,0000176,1,11,1116,111601,0018,001800,253,329,1,329,253,76
C,20011101,105511,1000814,00180C,0000411,1,14,1406,140681,1053,105301,383,784,1,784,383,401
C,20011101,105511,1000814,00180C,0000341,1,11,1110,111007,1334,133400,122,183,1,183,122,61
C,20011101,105511,1000814,00180C,0000604,1,11,1121,112107,1770,177000,365,475,1,475,365,110
C,20011101,105511,1000814,00180C,0000288,1,11,1108,110807,1001,100100,461,600,1,600,461,139
C,20011101,105511,1000814,00180C,0000414,1,11,1117,111701,1705,170501,310,919,1,919,310,609
C,20011101,105511,1000814,00180C,0000356,1,11,1108,110802,0751,075103,181,369,4,1476,724,752
C,20011101,105511,1000814,00180C,0000401,1,11,1121,112105,1216,121600,265,420,4,1680,1060,620
C,20011101,105511,1000814,00180C,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94
C,20011102,095613,1000815,00218C,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75
C,20011102,095613,1000815,00218C,0000468,1,11,1101,110133,0319,031904,393,800,1,800,393,407
C,20011103,111149,1000816,00006C,0000372,1,11,1101,110131,0569,056902,467,608,1,608,467,141
C,20011103,111149,1000816,00006C,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
C,20011103,111149,1000816,00006C,0000458,1,11,1104,110415,1565,156500,393,804,1,804,393,411
C,20011103,111149,1000816,00006C,0000438,1,14,1403,140309,1100,110001,208,730,5,3650,1040,2610
C,20011103,134903,1000818,00069C,0000202,1,11,1197,119701,1424,142402,306,398,4,1592,1224,368
C,20011103,134903,1000818,00069C,0000454,1,14,1401,140107,1804,180403,199,393,1,393,199,194
C,20011103,134903,1000818,00069C,0000127,1,14,1401,140109,0898,089803,402,523,7,3661,2814,847
C,20011103,134903,1000818,00069C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332
C,20011103,134903,1000818,00069C,0000331,1,11,1102,110207,0193,019301,275,358,7,2506,1925,581
C,20011103,134903,1000818,00069C,0000452,1,11,1108,110802,0506,050602,235,560,1,560,235,325
C,20011103,134903,1000818,00069C,0000559,1,11,1105,110511,1624,162401,402,523,3,1569,1206,363
C,20011103,134903,1000818,00069C,0000400,1,11,1112,111209,1444,144403,252,459,1,459,252,207
C,20011103,134903,1000818,00069C,0000548,1,11,1115,111503,1207,120700,305,545,1,545,305,240
C,20011103,141914,1000817,00015C,0000327,1,13,1302,130297,0471,047101,357,636,1,636,357,279
C,20011103,141914,1000817,00015C,0000419,1,11,1112,111211,0736,073600,296,488,1,488,296,192
C,20011103,141914,1000817,00015C,0000294,1,14,1406,140681,0694,069401,236,791,1,791,236,555
C,20011103,141914,1000817,00015C,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67
C,20011103,141914,1000817,00015C,0000357,1,11,1105,110505,0013,001300,500,1248,1,1248,500,748
C,20011103,141914,1000817,00015C,0000480,1,13,1301,130131,1492,149206,320,416,6,2496,1920,576
C,20011103,141914,1000817,00015C,0000549,1,11,1101,110119,1994,199404,330,429,1,429,330,99
C,20011103,161500,1000819,00107C,0000242,1,14,1402,140209,1953,195300,354,461,4,1844,1416,428
C,20011103,161500,1000819,00107C,0000424,1,11,1111,111113,1484,148401,226,371,1,371,226,145
C,20011103,161500,1000819,00107C,0000474,1,11,1118,111897,1812,181200,190,354,1,354,190,164
C,20011103,161500,1000819,00107C,0000510,1,11,1112,111209,1148,114804,324,422,4,1688,1296,392
C,20011104,101418,1000825,00188C,0000347,1,11,1119,111905,1646,164603,297,430,1,430,297,133
C,20011104,102954,1000822,00117C,0000036,1,13,1301,130129,0621,062101,183,238,4,952,732,220
C,20011104,133628,1000821,00064C,0000533,1,14,1406,140653,1435,143502,195,351,1,351,195,156
C,20011104,135458,1000823,00144C,0000362,1,11,1119,111901,0171,017104,222,358,1,358,222,136
C,20011104,135458,1000823,00144C,0000468,1,11,1101,110133,0319,031904,393,800,1,800,393,407
C,20011104,135458,1000823,00144C,0000262,1,11,1110,111011,0013,001302,174,332,5,1660,870,790
C,20011104,135458,1000823,00144C,0000432,1,11,1105,110509,1258,125804,331,499,5,2495,1655,840
C,20011104,135458,1000823,00144C,0000383,1,11,1103,110301,1919,191900,404,811,1,811,404,407
C,20011104,140325,1000826,00223C,0000328,1,14,1404,140405,1987,198701,191,494,1,494,191,303
C,20011104,140325,1000826,00223C,0000423,1,11,1107,110791,0107,010703,290,775,1,775,290,485
C,20011104,152238,1000820,00062C,0000339,1,11,1105,110501,1285,128501,430,864,1,864,430,434
C,20011104,152238,1000820,00062C,0000344,1,11,1104,110411,0370,037000,189,297,1,297,189,108
C,20011104,152238,1000820,00062C,0000189,1,11,1103,110397,1510,151003,321,418,6,2508,1926,582
C,20011104,173226,1000824,00153C,0000545,1,11,1121,112111,0729,072900,199,497,6,2982,1194,1788
C,20011104,173226,1000824,00153C,0000303,1,14,1406,140611,0856,085602,310,403,6,2418,1860,558
C,20011104,173226,1000824,00153C,0000377,1,11,1105,110511,0302,030201,571,1214,1,1214,571,643
C,20011104,173226,1000824,00153C,0000290,1,13,1304,130497,1686,168602,404,901,6,5406,2424,2982
C,20011104,173226,1000824,00153C,0000446,1,11,1115,111503,0931,093101,328,436,1,436,328,108
C,20011104,173226,1000824,00153C,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98
C,20011104,173226,1000824,00153C,0000394,1,11,1107,110707,0227,022704,357,465,5,2325,1785,540
C,20011104,173226,1000824,00153C,0000462,1,14,1406,140681,1674,167405,231,512,3,1536,693,843
C,20011104,173226,1000824,00153C,0000474,1,11,1118,111897,1812,181200,190,354,5,1770,950,820
C,20011104,173226,1000824,00153C,0000603,1,14,1404,140403,1336,133600,223,488,5,2440,1115,1325
C,20011105,105950,1000828,00070C,0000169,1,14,1403,140323,1817,181705,86,123,1,123,86,37
C,20011105,105950,1000828,00070C,0000378,1,13,1301,130139,0386,038605,222,324,5,1620,1110,510
C,20011105,105950,1000828,00070C,0000375,1,11,1121,112107,1853,185300,221,288,5,1440,1105,335
C,20011105,110926,1000829,00145C,0000278,1,11,1107,110725,0140,014000,278,445,5,2225,1390,835
C,20011105,110926,1000829,00145C,0000492,1,11,1197,119797,0501,050100,361,771,1,771,361,410
C,20011105,110926,1000829,00145C,0000266,1,11,1104,110407,1862,186200,334,845,1,845,334,511
C,20011105,110926,1000829,00145C,0000478,1,11,1101,110125,0807,080700,121,158,1,158,121,37
C,20011105,110926,1000829,00145C,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
C,20011105,110926,1000829,00145C,0000443,1,13,1301,130121,1886,188600,395,713,4,2852,1580,1272
C,20011105,110926,1000829,00145C,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
C,20011105,110926,1000829,00145C,0000509,1,13,1301,130125,1301,130103,445,579,1,579,445,134
C,20011105,135113,1000830,00188C,0000242,1,14,1402,140209,1953,195300,354,461,1,461,354,107
C,20011105,135113,1000830,00188C,0000407,1,14,1406,140631,0423,042305,259,493,1,493,259,234
C,20011105,135113,1000830,00188C,0000464,1,11,1102,110297,0542,054202,500,722,5,3610,2500,1110
C,20011105,135113,1000830,00188C,0000589,1,11,1116,111601,1296,129603,265,345,1,345,265,80
C,20011105,135113,1000830,00188C,0000436,1,11,1111,111197,0407,040704,331,532,1,532,331,201
C,20011105,135113,1000830,00188C,0000469,1,11,1113,111303,1417,141703,201,321,1,321,201,120
C,20011105,135113,1000830,00188C,0000505,1,11,1108,110803,0085,008500,194,296,1,296,194,102
C,20011105,184221,1000827,00006C,0000733,1,11,1107,110703,0115,011504,404,526,1,526,404,122
C,20011105,184221,1000827,00006C,0000266,1,11,1104,110407,1862,186200,334,845,1,845,334,511
C,20011105,184221,1000827,00006C,0000503,1,14,1403,140327,0371,037101,262,341,1,341,262,79
C,20011105,184221,1000827,00006C,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83
C,20011105,184221,1000827,00006C,0000468,1,11,1101,110133,0319,031904,393,800,1,800,393,407
C,20011105,184221,1000827,00006C,0000267,1,11,1106,110603,0268,026800,423,734,1,734,423,311
C,20011105,184221,1000827,00006C,0000534,1,11,1104,110415,1226,122600,374,572,5,2860,1870,990
C,20011105,184221,1000827,00006C,0000426,1,11,1106,110601,1763,176305,177,392,1,392,177,215
C,20011106,142023,1000832,00193C,0000275,1,14,1406,140693,0570,057004,370,481,6,2886,2220,666
C,20011106,142023,1000832,00193C,0000417,1,11,1107,110703,0442,044204,395,683,1,683,395,288
C,20011106,142023,1000832,00193C,0000116,1,14,1406,140621,0921,092101,560,728,1,728,560,168
C,20011106,142023,1000832,00193C,0000618,1,11,1105,110501,0679,067905,528,687,1,687,528,159
C,20011106,142023,1000832,00193C,0000329,1,14,1401,140103,0094,009404,288,927,1,927,288,639
C,20011106,142023,1000832,00193C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52
C,20011106,142023,1000832,00193C,0000154,1,11,1113,111305,0090,009002,276,359,1,359,276,83
C,20011106,143608,1000831,00006C,0000316,1,11,1119,111907,1107,110702,265,345,1,345,265,80
C,20011107,143215,1000833,00153C,0000413,1,11,1104,110403,0353,035306,286,429,1,429,286,143
C,20011107,143215,1000833,00153C,0000221,1,13,1303,130303,1137,113701,422,842,1,842,422,420
C,20011107,143215,1000833,00153C,0000442,1,11,1101,110197,0266,026600,240,524,1,524,240,284
C,20011107,143215,1000833,00153C,0000273,1,11,1113,111301,1850,185002,134,175,1,175,134,41
C,20011107,143215,1000833,00153C,0000545,1,11,1121,112111,0729,072900,199,497,1,497,199,298
C,20011108,105539,1000835,00184C,0000200,1,11,1108,110803,0494,049400,253,329,1,329,253,76
C,20011108,181954,1000834,00071C,0000604,1,11,1121,112107,1770,177000,365,475,1,475,365,110
C,20011108,181954,1000834,00071C,0000084,1,14,1401,140197,1916,191600,107,140,5,700,535,165
C,20011108,181954,1000834,00071C,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75
C,20011108,181954,1000834,00071C,0000276,1,11,1120,112097,0617,061701,142,239,4,956,568,388
C,20011108,181954,1000834,00071C,0000469,1,11,1113,111303,1417,141703,201,321,1,321,201,120
C,20011108,181954,1000834,00071C,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299
C,20011108,181954,1000834,00071C,0000384,1,14,1402,140205,0556,055600,286,604,1,604,286,318
C,20011109,143335,1000838,00182C,0000371,1,11,1120,112005,0438,043802,400,1142,1,1142,400,742
C,20011109,143335,1000838,00182C,0000571,1,11,1103,110303,1158,115804,171,263,1,263,171,92
C,20011109,143335,1000838,00182C,0000370,1,11,1102,110211,1261,126101,224,343,1,343,224,119
C,20011109,143335,1000838,00182C,0000496,1,11,1101,110197,0338,033802,456,935,6,5610,2736,2874
C,20011109,143335,1000838,00182C,0000513,1,11,1110,111001,1955,195503,388,711,1,711,388,323
C,20011109,143335,1000838,00182C,0000440,1,14,1406,140671,1383,138301,285,371,7,2597,1995,602
C,20011109,173905,1000837,00150C,0000367,1,11,1106,110697,0048,004803,292,632,1,632,292,340
C,20011109,173905,1000837,00150C,0000481,1,11,1103,110301,1896,189601,98,153,1,153,98,55
C,20011109,173905,1000837,00150C,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74
C,20011109,173905,1000837,00150C,0000303,1,14,1406,140611,0856,085602,310,403,1,403,310,93
C,20011109,174413,1000836,00125C,0000447,1,11,1105,110511,1574,157403,324,466,1,466,324,142
C,20011109,174413,1000836,00125C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
C,20011109,174413,1000836,00125C,0000386,1,11,1107,110707,1659,165902,232,429,5,2145,1160,985
C,20011109,174413,1000836,00125C,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
C,20011109,174413,1000836,00125C,0000373,1,11,1118,111897,1341,134100,91,142,1,142,91,51
C,20011109,174413,1000836,00125C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52
C,20011110,111041,1000840,00241C,0000631,1,13,1301,130137,0285,028503,334,435,6,2610,2004,606
C,20011110,111041,1000840,00241C,0000559,1,11,1105,110511,1624,162401,402,523,6,3138,2412,726
C,20011110,111041,1000840,00241C,0000271,1,14,1406,140697,1799,179903,340,530,1,530,340,190
C,20011110,111041,1000840,00241C,0000384,1,14,1402,140205,0556,055600,286,604,1,604,286,318
C,20011110,111041,1000840,00241C,0000271,1,14,1406,140697,1799,179903,340,530,1,530,340,190
C,20011110,111041,1000840,00241C,0000420,1,11,1102,110211,0376,037601,255,502,1,502,255,247
C,20011110,111041,1000840,00241C,0000294,1,14,1406,140681,0694,069401,236,791,6,4746,1416,3330
C,20011110,111041,1000840,00241C,0000413,1,11,1104,110403,0353,035306,286,429,1,429,286,143
C,20011110,174449,1000839,00114C,0000344,1,11,1104,110411,0370,037000,189,297,1,297,189,108
C,20011110,174449,1000839,00114C,0000391,1,11,1111,111111,0052,005200,191,437,1,437,191,246
C,20011110,174449,1000839,00114C,0000366,1,14,1403,140315,1610,161001,237,309,7,2163,1659,504
C,20011110,174449,1000839,00114C,0000453,1,14,1403,140307,1143,114302,357,662,3,1986,1071,915
C,20011110,174449,1000839,00114C,0000396,1,14,1401,140103,1489,148900,404,639,1,639,404,235
C,20011111,094814,1000841,00039C,0000675,1,11,1108,110805,0929,092903,282,367,1,367,282,85
C,20011111,094814,1000841,00039C,0000225,1,11,1101,110105,0079,007901,111,145,1,145,111,34
C,20011111,094814,1000841,00039C,0000462,1,14,1406,140681,1674,167405,231,512,1,512,231,281
C,20011111,094814,1000841,00039C,0000268,1,11,1106,110601,0341,034102,265,493,5,2465,1325,1140
C,20011111,094814,1000841,00039C,0000447,1,11,1105,110511,1574,157403,324,466,1,466,324,142
C,20011111,094814,1000841,00039C,0000522,1,13,1301,130121,1677,167705,261,514,4,2056,1044,1012
C,20011111,121536,1000844,00172C,0000647,1,11,1105,110513,1274,127401,366,476,3,1428,1098,330
C,20011111,121536,1000844,00172C,0000198,1,11,1112,111205,0901,090101,181,236,5,1180,905,275
C,20011111,121536,1000844,00172C,0000441,1,11,1110,111007,0713,071300,296,414,2,828,592,236
C,20011111,121536,1000844,00172C,0000350,1,11,1102,110207,1263,126302,230,344,5,1720,1150,570
C,20011111,121536,1000844,00172C,0000162,1,11,1120,112003,0572,057202,353,459,1,459,353,106
C,20011111,151540,1000843,00154C,0000622,1,11,1120,112005,0449,044901,230,299,1,299,230,69
C,20011111,151540,1000843,00154C,0000421,1,11,1105,110597,0616,061601,412,722,1,722,412,310
C,20011111,165850,1000842,00107C,0000188,1,11,1119,111901,1415,141500,251,327,1,327,251,76
C,20011111,165850,1000842,00107C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332
C,20011111,165850,1000842,00107C,0000372,1,11,1101,110131,0569,056902,467,871,1,871,467,404
C,20011111,165850,1000842,00107C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52
C,20011111,165850,1000842,00107C,0000355,1,14,1403,140309,0585,058501,336,519,1,519,336,183
C,20011111,195842,1000845,00188C,0000648,1,11,1106,110601,0952,095201,286,372,1,372,286,86
C,20011111,195842,1000845,00188C,0000393,1,11,1105,110517,1889,188901,410,755,1,755,410,345
C,20011111,195842,1000845,00188C,0000348,1,11,1115,111505,0929,092901,331,869,1,869,331,538
C,20011111,195842,1000845,00188C,0000537,1,13,1301,130135,0596,059601,298,786,6,4716,1788,2928
C,20011111,195842,1000845,00188C,0000289,1,14,1406,140691,0678,067800,475,723,3,2169,1425,744
C,20011111,195842,1000845,00188C,0000442,1,11,1101,110197,0266,026600,240,524,1,524,240,284
C,20011111,195842,1000845,00188C,0000101,1,11,1107,110701,1860,186001,202,263,7,1841,1414,427
C,20011111,195842,1000845,00188C,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63
C,20011112,123039,1000847,00105C,0000308,1,14,1404,140407,0707,070700,468,1086,6,6516,2808,3708
C,20011112,123039,1000847,00105C,0000577,1,11,1115,111511,1880,188002,160,251,6,1506,960,546
C,20011112,123039,1000847,00105C,0000172,1,14,1404,140497,1944,194405,309,402,5,2010,1545,465
C,20011112,123039,1000847,00105C,0000339,1,11,1105,110501,1285,128501,430,864,1,864,430,434
C,20011112,131003,1000849,00169C,0000798,1,11,1121,112111,1139,113902,301,392,1,392,301,91
C,20011112,131003,1000849,00169C,0000518,1,11,1110,111011,1369,136902,361,470,1,470,361,109
C,20011112,131003,1000849,00169C,0000300,1,11,1101,110117,1006,100601,238,383,6,2298,1428,870
C,20011112,131003,1000849,00169C,0000402,1,11,1101,110135,1198,119800,310,509,1,509,310,199
C,20011112,131003,1000849,00169C,0000283,1,11,1102,110297,0134,013404,223,290,1,290,223,67
C,20011112,131003,1000849,00169C,0000345,1,11,1121,112105,0188,018800,343,672,1,672,343,329
C,20011112,131003,1000849,00169C,0000167,1,11,1118,111807,0804,080404,369,480,1,480,369,111
C,20011112,144957,1000846,00093C,0000537,1,13,1301,130135,0596,059601,298,786,1,786,298,488
C,20011112,144957,1000846,00093C,0000298,1,11,1101,110141,1578,157805,327,426,1,426,327,99
C,20011112,144957,1000846,00093C,0000615,1,14,1403,140309,1941,194101,182,237,6,1422,1092,330
C,20011112,144957,1000846,00093C,0000255,1,14,1406,140621,1894,189400,256,652,5,3260,1280,1980
C,20011112,144957,1000846,00093C,0000160,1,14,1403,140325,0125,012500,124,162,1,162,124,38
C,20011112,144957,1000846,00093C,0000318,1,13,1304,130497,1248,124805,231,373,5,1865,1155,710
C,20011112,144957,1000846,00093C,0000329,1,14,1401,140103,0094,009404,288,927,6,5562,1728,3834
C,20011112,145239,1000848,00131C,0000314,1,11,1101,110119,1942,194203,276,435,3,1305,828,477
C,20011112,145239,1000848,00131C,0000341,1,11,1110,111007,1334,133400,122,183,7,1281,854,427
C,20011112,155749,1000850,00184C,0000334,1,11,1107,110797,1480,148000,299,431,1,431,299,132
C,20011113,093632,1000854,00137C,0000605,1,13,1302,130297,0207,020700,531,841,1,841,531,310
C,20011113,145627,1000855,00188C,0000450,1,11,1121,112111,1405,140503,321,529,1,529,321,208
C,20011113,162731,1000851,00058C,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83
C,20011113,162731,1000851,00058C,0000438,1,14,1403,140309,1100,110001,208,730,1,730,208,522
C,20011113,162731,1000851,00058C,0000263,1,14,1401,140103,0983,098300,336,437,1,437,336,101
C,20011113,164143,1000853,00125C,0000717,1,11,1120,112003,1410,141001,313,407,1,407,313,94
C,20011113,164143,1000853,00125C,0000467,1,11,1101,110115,0508,050800,173,387,1,387,173,214
C,20011113,164143,1000853,00125C,0000336,1,11,1111,111101,1496,149602,393,669,1,669,393,276
C,20011113,164143,1000853,00125C,0000733,1,11,1107,110703,0115,011504,404,526,1,526,404,122
C,20011113,164143,1000853,00125C,0000423,1,11,1107,110791,0107,010703,290,775,1,775,290,485
C,20011113,193701,1000852,00078C,0000201,1,14,1403,140317,0550,055004,282,367,1,367,282,85
C,20011113,193701,1000852,00078C,0000674,1,11,1108,110801,1816,181600,119,155,1,155,119,36
C,20011113,193701,1000852,00078C,0000514,1,11,1115,111597,0545,054503,103,134,6,804,618,186
C,20011113,193701,1000852,00078C,0000531,1,11,1117,111701,0158,015803,192,305,1,305,192,113
C,20011113,193701,1000852,00078C,0000441,1,11,1110,111007,0713,071300,296,414,1,414,296,118
C,20011113,193701,1000852,00078C,0000594,1,11,1113,111303,1991,199103,248,323,6,1938,1488,450
C,20011113,193701,1000852,00078C,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113
C,20011113,193701,1000852,00078C,0000393,1,11,1105,110517,1889,188901,410,891,5,4455,2050,2405
C,20011115,174401,1000856,00039C,0000326,1,11,1106,110601,1340,134000,416,685,1,685,416,269
C,20011115,174401,1000856,00039C,0000630,1,11,1115,111505,1203,120303,499,649,1,649,499,150
C,20011115,174401,1000856,00039C,0000494,1,11,1110,111009,1720,172003,236,434,1,434,236,198
C,20011115,174401,1000856,00039C,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
C,20011115,174401,1000856,00039C,0000439,1,11,1104,110411,1007,100700,187,308,1,308,187,121
C,20011115,174401,1000856,00039C,0000344,1,11,1104,110411,0370,037000,189,297,1,297,189,108
C,20011115,174401,1000856,00039C,0000384,1,14,1402,140205,0556,055600,286,687,1,687,286,401
C,20011115,174401,1000856,00039C,0000281,1,14,1403,140305,1501,150100,206,327,1,327,206,121
C,20011115,174401,1000856,00039C,0000493,1,11,1113,111305,1755,175504,274,429,5,2145,1370,775
C,20011115,174401,1000856,00039C,0000289,1,14,1406,140691,0678,067800,475,723,1,723,475,248
C,20011115,185236,1000858,00137C,0000417,1,11,1107,110703,0442,044204,395,683,5,3415,1975,1440
C,20011115,185236,1000858,00137C,0000348,1,11,1115,111505,0929,092901,331,981,5,4905,1655,3250
C,20011115,185236,1000858,00137C,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
C,20011115,185236,1000858,00137C,0000333,1,14,1403,140309,1633,163302,468,707,1,707,468,239
C,20011115,185236,1000858,00137C,0000442,1,11,1101,110197,0266,026600,240,524,1,524,240,284
C,20011115,185236,1000858,00137C,0000336,1,11,1111,111101,1496,149602,393,669,1,669,393,276
C,20011115,185236,1000858,00137C,0000442,1,11,1101,110197,0266,026600,240,524,1,524,240,284
C,20011115,185236,1000858,00137C,0000480,1,13,1301,130131,1492,149206,320,416,1,416,320,96
C,20011115,201159,1000857,00066C,0000323,1,14,1406,140697,1714,171400,327,619,1,619,327,292
C,20011115,201159,1000857,00066C,0000461,1,14,1406,140671,0894,089401,381,891,6,5346,2286,3060
C,20011115,201159,1000857,00066C,0000318,1,13,1304,130497,1248,124805,231,373,2,746,462,284
C,20011115,201159,1000857,00066C,0000382,1,11,1119,111905,1336,133601,282,456,1,456,282,174
C,20011115,201159,1000857,00066C,0000481,1,11,1103,110301,1896,189601,98,192,5,960,490,470
C,20011115,201159,1000857,00066C,0000513,1,11,1110,111001,1955,195503,388,711,1,711,388,323
C,20011115,201159,1000857,00066C,0000477,1,11,1104,110411,1463,146303,575,748,6,4488,3450,1038
C,20011115,201159,1000857,00066C,0000470,1,11,1119,111909,0062,006201,274,944,1,944,274,670
C,20011115,201159,1000857,00066C,0000484,1,11,1105,110509,1221,122103,180,320,1,320,180,140
C,20011115,201159,1000857,00066C,0000491,1,13,1304,130497,0578,057800,377,796,5,3980,1885,2095
C,20011116,180841,1000859,00182C,0000649,1,11,1119,111903,1441,144100,297,387,1,387,297,90
C,20011116,180841,1000859,00182C,0000329,1,14,1401,140103,0094,009404,288,927,3,2781,864,1917
C,20011116,180841,1000859,00182C,0000390,1,11,1117,111797,1943,194300,411,656,1,656,411,245
C,20011116,180841,1000859,00182C,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121
C,20011116,180841,1000859,00182C,0000486,1,11,1108,110801,1315,131504,208,328,1,328,208,120
C,20011116,180841,1000859,00182C,0000035,1,11,1115,111503,1653,165302,358,466,6,2796,2148,648
C,20011116,180841,1000859,00182C,0000440,1,14,1406,140671,1383,138301,285,371,3,1113,855,258
C,20011116,180841,1000859,00182C,0000144,1,11,1111,111109,1889,188903,340,442,1,442,340,102
C,20011116,180841,1000859,00182C,0000446,1,11,1115,111503,0931,093101,328,436,3,1308,984,324
C,20011116,180841,1000859,00182C,0000246,1,11,1111,111109,1223,122300,333,433,1,433,333,100
C,20011116,180841,1000859,00182C,0000430,1,11,1102,110297,1287,128703,231,301,6,1806,1386,420
C,20011116,180841,1000859,00182C,0000492,1,11,1197,119797,0501,050100,361,771,1,771,361,410
C,20011117,121349,1000862,00114C,0000693,1,11,1115,111511,0119,011903,225,293,4,1172,900,272
C,20011117,121349,1000862,00114C,0000513,1,11,1110,111001,1955,195503,388,711,1,711,388,323
C,20011117,121349,1000862,00114C,0000575,1,11,1105,110501,0300,030002,378,492,1,492,378,114
C,20011117,121349,1000862,00114C,0000423,1,11,1107,110791,0107,010703,290,775,1,775,290,485
C,20011117,135418,1000864,00238C,0000228,1,14,1402,140205,0749,074904,325,741,3,2223,975,1248
C,20011117,135418,1000864,00238C,0000408,1,11,1112,111201,0690,069004,410,897,1,897,410,487
C,20011117,135418,1000864,00238C,0000215,1,11,1119,111907,0143,014301,99,129,1,129,99,30
C,20011117,135418,1000864,00238C,0000386,1,11,1107,110707,1659,165902,232,429,1,429,232,197
C,20011117,135418,1000864,00238C,0000583,1,11,1108,110805,1238,123804,70,149,5,745,350,395
C,20011117,135418,1000864,00238C,0000486,1,11,1108,110801,1315,131504,208,328,1,328,208,120
C,20011117,135418,1000864,00238C,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299
C,20011117,135418,1000864,00238C,0000495,1,11,1111,111113,0138,013801,247,455,6,2730,1482,1248
C,20011117,165242,1000860,00061C,0000638,1,11,1110,111001,0875,087501,353,459,6,2754,2118,636
C,20011117,165242,1000860,00061C,0000331,1,11,1102,110207,0193,019301,275,358,3,1074,825,249
C,20011117,165242,1000860,00061C,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
