shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
A,20011116,180841,1000941,00182A,0000440,1,14,1406,140671,1383,138301,285,662,1,662,285,377
A,20011116,180841,1000941,00182A,0000246,1,11,1111,111109,1223,122300,333,433,1,433,333,100
A,20011116,180841,1000941,00182A,0000649,1,11,1119,111903,1441,144100,297,387,1,387,297,90
A,20011116,180841,1000941,00182A,0000390,1,11,1117,111797,1943,194300,411,723,5,3615,2055,1560
A,20011116,180841,1000941,00182A,0000486,1,11,1108,110801,1315,131504,208,292,4,1168,832,336
A,20011116,180841,1000941,00182A,0000035,1,11,1115,111503,1653,165302,358,466,1,466,358,108
A,20011116,180841,1000941,00182A,0000446,1,11,1115,111503,0931,093101,328,427,1,427,328,99
A,20011116,180841,1000941,00182A,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121
A,20011116,180841,1000941,00182A,0000430,1,11,1102,110297,1287,128703,231,515,1,515,231,284
A,20011116,180841,1000941,00182A,0000144,1,11,1111,111109,1889,188903,340,518,1,518,340,178
A,20011116,180841,1000941,00182A,0000492,1,11,1197,119797,0501,050100,361,784,4,3136,1444,1692
A,20011117,121349,1000944,00114A,0000423,1,11,1107,110791,0107,010703,290,541,1,541,290,251
A,20011117,121349,1000944,00114A,0000513,1,11,1110,111001,1955,195503,388,881,1,881,388,493
A,20011117,121349,1000944,00114A,0000575,1,11,1105,110501,0300,030002,378,723,5,3615,1890,1725
A,20011117,121349,1000944,00114A,0000693,1,11,1115,111511,0119,011903,225,293,5,1465,1125,340
A,20011117,135418,1000946,00238A,0000386,1,11,1107,110707,1659,165902,232,445,1,445,232,213
A,20011117,135418,1000946,00238A,0000583,1,11,1108,110805,1238,123804,70,122,1,122,70,52
A,20011117,135418,1000946,00238A,0000215,1,11,1119,111907,0143,014301,99,161,4,644,396,248
A,20011117,135418,1000946,00238A,0000495,1,11,1111,111113,0138,013801,247,539,4,2156,988,1168
A,20011117,135418,1000946,00238A,0000228,1,14,1402,140205,0749,074904,325,423,1,423,325,98
A,20011117,135418,1000946,00238A,0000408,1,11,1112,111201,0690,069004,410,1492,1,1492,410,1082
A,20011117,135418,1000946,00238A,0000376,1,11,1119,111905,0346,034600,359,863,1,863,359,504
A,20011117,135418,1000946,00238A,0000486,1,11,1108,110801,1315,131504,208,292,1,292,208,84
A,20011117,165242,1000942,00061A,0000164,1,11,1101,110141,0928,092801,150,195,1,195,150,45
A,20011117,165242,1000942,00061A,0000579,1,11,1102,110211,1884,188400,259,337,1,337,259,78
A,20011117,165242,1000942,00061A,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
A,20011117,165242,1000942,00061A,0000577,1,11,1115,111511,1880,188002,160,310,1,310,160,150
A,20011117,165242,1000942,00061A,0000430,1,11,1102,110297,1287,128703,231,515,1,515,231,284
A,20011117,165242,1000942,00061A,0000540,1,14,1403,140323,1789,178900,286,504,1,504,286,218
A,20011117,165242,1000942,00061A,0000407,1,14,1406,140631,0423,042305,259,391,6,2346,1554,792
A,20011117,165242,1000942,00061A,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
A,20011117,165242,1000942,00061A,0000638,1,11,1110,111001,0875,087501,353,459,6,2754,2118,636
A,20011117,174304,1000947,00266A,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127
A,20011117,174304,1000947,00266A,0000483,1,14,1403,140305,0369,036900,257,478,5,2390,1285,1105
A,20011117,174304,1000947,00266A,0000393,1,11,1105,110517,1889,188901,410,1372,1,1372,410,962
A,20011117,174304,1000947,00266A,0000570,1,14,1402,140209,0934,093400,77,126,1,126,77,49
A,20011117,174304,1000947,00266A,0000482,1,11,1119,111997,0844,084400,285,667,4,2668,1140,1528
A,20011117,174304,1000947,00266A,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108
A,20011117,174304,1000947,00266A,0000556,1,11,1102,110205,0420,042000,355,501,1,501,355,146
A,20011117,184242,1000943,00065A,0000232,1,11,1116,111603,1347,134702,253,329,1,329,253,76
A,20011117,184242,1000943,00065A,0000591,1,11,1111,111107,1471,147100,175,325,5,1625,875,750
A,20011117,184242,1000943,00065A,0000235,1,11,1104,110413,1523,152302,321,418,2,836,642,194
A,20011117,184242,1000943,00065A,0000506,1,13,1301,130129,0854,085400,246,320,4,1280,984,296
A,20011117,184242,1000943,00065A,0000208,1,11,1112,111203,0777,077700,358,466,1,466,358,108
A,20011117,184242,1000943,00065A,0000602,1,11,1113,111301,1772,177202,419,643,1,643,419,224
A,20011117,184242,1000943,00065A,0000270,1,11,1115,111507,0605,060502,238,435,1,435,238,197
A,20011117,191919,1000945,00126A,0000470,1,11,1119,111909,0062,006201,274,508,1,508,274,234
A,20011117,191919,1000945,00126A,0000393,1,11,1105,110517,1889,188901,410,1372,4,5488,1640,3848
A,20011117,191919,1000945,00126A,0000548,1,11,1115,111503,1207,120700,305,813,1,813,305,508
A,20011117,191919,1000945,00126A,0000350,1,11,1102,110207,1263,126302,230,397,1,397,230,167
A,20011117,191919,1000945,00126A,0000410,1,11,1121,112197,0701,070100,281,805,1,805,281,524
A,20011117,191919,1000945,00126A,0000390,1,11,1117,111797,1943,194300,411,876,1,876,411,465
A,20011118,113525,1000949,00188A,0000716,1,11,1110,111007,0508,050804,275,358,1,358,275,83
A,20011118,113525,1000949,00188A,0000425,1,11,1116,111601,1736,173603,208,337,1,337,208,129
A,20011118,113525,1000949,00188A,0000393,1,11,1105,110517,1889,188901,410,1372,1,1372,410,962
A,20011118,163146,1000950,00208A,0000443,1,13,1301,130121,1886,188600,395,693,1,693,395,298
A,20011118,163146,1000950,00208A,0000295,1,14,1497,149797,1570,157000,171,511,1,511,171,340
A,20011118,163146,1000950,00208A,0000195,1,14,1403,140316,0590,059000,362,647,3,1941,1086,855
A,20011118,170056,1000948,00068A,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126
A,20011118,170056,1000948,00068A,0000385,1,11,1106,110605,1175,117501,278,362,3,1086,834,252
A,20011118,170056,1000948,00068A,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
A,20011118,170056,1000948,00068A,0000349,1,13,1301,130198,1017,101703,247,730,5,3650,1235,2415
A,20011118,170056,1000948,00068A,0000491,1,13,1304,130497,0578,057800,377,819,5,4095,1885,2210
A,20011118,170056,1000948,00068A,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139
A,20011119,124034,1000951,00242A,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108
A,20011119,124034,1000951,00242A,0000369,1,11,1103,110301,0663,066302,210,273,1,273,210,63
A,20011119,124034,1000951,00242A,0000331,1,11,1102,110207,0193,019301,275,358,1,358,275,83
A,20011119,124034,1000951,00242A,0000223,1,13,1301,130131,0104,010402,183,238,1,238,183,55
A,20011119,124034,1000951,00242A,0000392,1,14,1401,140107,1376,137605,254,411,1,411,254,157
A,20011119,124034,1000951,00242A,0000345,1,11,1121,112105,0188,018800,343,2568,3,7704,1029,6675
A,20011119,175341,1000952,00265A,0000469,1,11,1113,111303,1417,141703,201,434,3,1302,603,699
A,20011119,175341,1000952,00265A,0000395,1,11,1118,111807,1556,155601,293,458,1,458,293,165
A,20011119,175341,1000952,00265A,0000546,1,14,1404,140401,0549,054906,384,713,1,713,384,329
A,20011119,175341,1000952,00265A,0000178,1,14,1406,140611,1318,131803,254,331,1,331,254,77
A,20011119,175341,1000952,00265A,0000371,1,11,1120,112005,0438,043802,400,911,1,911,400,511
A,20011119,175341,1000952,00265A,0000191,1,11,1117,111703,1508,150802,488,635,1,635,488,147
A,20011120,092918,1000953,00064A,0000649,1,11,1119,111903,1441,144100,297,480,1,480,297,183
A,20011120,092918,1000953,00064A,0000519,1,13,1301,130129,1427,142700,170,304,1,304,170,134
A,20011120,114130,1000956,00214A,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108
A,20011120,114130,1000956,00214A,0000465,1,14,1402,140205,0918,091803,506,962,1,962,506,456
A,20011120,124840,1000957,00249A,0000370,1,11,1102,110211,1261,126101,224,350,6,2100,1344,756
A,20011120,124840,1000957,00249A,0000530,1,11,1111,111101,0104,010401,253,329,1,329,253,76
A,20011120,124840,1000957,00249A,0000352,1,11,1101,110125,1322,132200,345,668,3,2004,1035,969
A,20011120,124840,1000957,00249A,0000662,1,11,1110,111007,1034,103401,173,225,4,900,692,208
A,20011120,124840,1000957,00249A,0000198,1,11,1112,111205,0901,090101,181,236,4,944,724,220
A,20011120,140115,1000955,00111A,0000478,1,11,1101,110125,0807,080700,121,298,8,2384,968,1416
A,20011120,140115,1000955,00111A,0000454,1,14,1401,140107,1804,180403,199,259,1,259,199,60
A,20011120,172122,1000954,00070A,0000169,1,14,1403,140323,1817,181705,86,137,1,137,86,51
A,20011120,172122,1000954,00070A,0000425,1,11,1116,111601,1736,173603,208,337,1,337,208,129
A,20011120,172122,1000954,00070A,0000436,1,11,1111,111197,0407,040704,331,524,5,2620,1655,965
A,20011120,172122,1000954,00070A,0000579,1,11,1102,110211,1884,188400,259,337,1,337,259,78
A,20011120,172122,1000954,00070A,0000506,1,13,1301,130129,0854,085400,246,320,1,320,246,74
A,20011120,172122,1000954,00070A,0000423,1,11,1107,110791,0107,010703,290,541,1,541,290,251
A,20011121,161332,1000959,00238A,0000220,1,11,1119,111905,0191,019100,402,523,1,523,402,121
A,20011121,161332,1000959,00238A,0000508,1,11,1117,111701,0471,047104,344,938,1,938,344,594
A,20011121,161332,1000959,00238A,0000521,1,11,1103,110303,1080,108004,254,494,1,494,254,240
A,20011121,161332,1000959,00238A,0000481,1,11,1103,110301,1896,189601,98,216,5,1080,490,590
A,20011121,165646,1000958,00069A,0000395,1,11,1118,111807,1556,155601,293,458,5,2290,1465,825
A,20011121,165646,1000958,00069A,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
A,20011121,165646,1000958,00069A,0000264,1,11,1115,111509,0969,096902,469,677,4,2708,1876,832
A,20011121,165646,1000958,00069A,0000572,1,11,1115,111507,1801,180100,421,666,1,666,421,245
A,20011121,165646,1000958,00069A,0000286,1,11,1104,110415,1057,105702,302,557,1,557,302,255
A,20011121,165646,1000958,00069A,0000293,1,11,1116,111697,1527,152705,296,480,1,480,296,184
A,20011122,104311,1000961,00266A,0000427,1,11,1105,110503,1032,103200,305,641,1,641,305,336
A,20011122,104311,1000961,00266A,0000399,1,11,1113,111307,0939,093902,198,367,1,367,198,169
A,20011122,104311,1000961,00266A,0000015,1,11,1105,110509,1517,151703,321,418,3,1254,963,291
A,20011122,104311,1000961,00266A,0000301,1,14,1497,149797,1730,173005,154,201,6,1206,924,282
A,20011122,164318,1000960,00238A,0000467,1,11,1101,110115,0508,050800,173,307,1,307,173,134
A,20011122,164318,1000960,00238A,0000351,1,11,1113,111397,0745,074501,227,323,1,323,227,96
A,20011122,164318,1000960,00238A,0000419,1,11,1112,111211,0736,073600,296,664,1,664,296,368
A,20011122,164318,1000960,00238A,0000381,1,11,1113,111397,0678,067801,292,457,1,457,292,165
A,20011122,164318,1000960,00238A,0000556,1,11,1102,110205,0420,042000,355,501,6,3006,2130,876
A,20011123,125934,1000963,00150A,0000396,1,14,1401,140103,1489,148900,404,877,1,877,404,473
A,20011123,125934,1000963,00150A,0000435,1,11,1101,110129,0522,052203,256,395,1,395,256,139
A,20011123,125934,1000963,00150A,0000390,1,11,1117,111797,1943,194300,411,876,1,876,411,465
A,20011123,125934,1000963,00150A,0000536,1,11,1113,111307,1083,108301,206,268,1,268,206,62
A,20011123,143116,1000962,00070A,0000607,1,11,1118,111805,1145,114502,405,724,1,724,405,319
A,20011124,123643,1000964,00001A,0000104,1,11,1115,111501,1586,158605,341,536,1,536,341,195
A,20011124,123643,1000964,00001A,0000516,1,14,1403,140313,0263,026304,243,429,4,1716,972,744
A,20011124,123643,1000964,00001A,0000234,1,14,1406,140601,0099,009902,328,499,1,499,328,171
A,20011124,123643,1000964,00001A,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126
A,20011124,123643,1000964,00001A,0000308,1,14,1404,140407,0707,070700,468,759,6,4554,2808,1746
A,20011124,123643,1000964,00001A,0000403,1,11,1120,112097,0465,046500,203,327,5,1635,1015,620
A,20011124,132120,1000966,00084A,0000352,1,11,1101,110125,1322,132200,345,668,5,3340,1725,1615
A,20011124,132120,1000966,00084A,0000411,1,14,1406,140681,1053,105301,383,590,1,590,383,207
A,20011124,132120,1000966,00084A,0000490,1,13,1301,130123,0887,088701,357,465,6,2790,2142,648
A,20011124,132120,1000966,00084A,0000500,1,11,1105,110504,1229,122901,412,700,1,700,412,288
A,20011124,132120,1000966,00084A,0000479,1,13,1301,130127,1293,129301,188,245,1,245,188,57
A,20011124,144906,1000965,00039A,0000017,1,11,1101,110135,0054,005404,422,549,1,549,422,127
A,20011124,144906,1000965,00039A,0000515,1,11,1119,111907,1477,147704,436,672,1,672,436,236
A,20011124,144906,1000965,00039A,0000166,1,11,1110,111007,0610,061002,367,478,6,2868,2202,666
A,20011124,144906,1000965,00039A,0000593,1,14,1406,140695,0203,020300,434,682,5,3410,2170,1240
A,20011124,144906,1000965,00039A,0000277,1,11,1103,110303,1193,119305,225,293,1,293,225,68
A,20011124,144906,1000965,00039A,0000690,1,13,1301,130133,0793,079301,586,762,1,762,586,176
A,20011125,125339,1000968,00154A,0000375,1,11,1121,112107,1853,185300,221,403,1,403,221,182
A,20011125,125339,1000968,00154A,0000420,1,11,1102,110211,0376,037601,255,382,1,382,255,127
A,20011125,125339,1000968,00154A,0000427,1,11,1105,110503,1032,103200,305,641,1,641,305,336
A,20011125,125339,1000968,00154A,0000503,1,14,1403,140327,0371,037101,262,977,1,977,262,715
A,20011125,125339,1000968,00154A,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
A,20011125,125339,1000968,00154A,0000618,1,11,1105,110501,0679,067905,528,687,1,687,528,159
A,20011125,150453,1000967,00070A,0000352,1,11,1101,110125,1322,132200,345,668,1,668,345,323
A,20011125,150453,1000967,00070A,0000400,1,11,1112,111209,1444,144403,252,491,1,491,252,239
A,20011126,164319,1000972,00242A,0000438,1,14,1403,140309,1100,110001,208,334,1,334,208,126
A,20011126,164319,1000972,00242A,0000349,1,13,1301,130198,1017,101703,247,730,1,730,247,483
A,20011126,164319,1000972,00242A,0000394,1,11,1107,110707,0227,022704,357,682,1,682,357,325
A,20011126,164319,1000972,00242A,0000401,1,11,1121,112105,1216,121600,265,345,6,2070,1590,480
A,20011126,164319,1000972,00242A,0000386,1,11,1107,110707,1659,165902,232,445,4,1780,928,852
A,20011126,164914,1000971,00214A,0000516,1,14,1403,140313,0263,026304,243,429,1,429,243,186
A,20011126,164914,1000971,00214A,0000342,1,14,1401,140115,0147,014700,332,432,6,2592,1992,600
A,20011126,164914,1000971,00214A,0000416,1,11,1107,110721,0023,002300,299,389,1,389,299,90
A,20011126,164914,1000971,00214A,0000304,1,11,1107,110707,1487,148704,343,1334,5,6670,1715,4955
A,20011126,164914,1000971,00214A,0000388,1,14,1402,140209,0773,077301,336,437,1,437,336,101
A,20011126,164914,1000971,00214A,0000366,1,14,1403,140315,1610,161001,237,424,1,424,237,187
A,20011126,164914,1000971,00214A,0000234,1,14,1406,140601,0099,009902,328,499,1,499,328,171
A,20011126,164914,1000971,00214A,0000291,1,11,1112,111211,1364,136402,272,506,1,506,272,234
A,20011126,164914,1000971,00214A,0000380,1,11,1121,112105,0109,010905,209,272,1,272,209,63
A,20011126,164914,1000971,00214A,0000289,1,14,1406,140691,0678,067800,475,791,1,791,475,316
A,20011126,172727,1000969,00065A,0000568,1,11,1111,111113,0463,046305,81,167,5,835,405,430
A,20011126,172727,1000969,00065A,0000245,1,14,1402,140209,1505,150502,354,461,5,2305,1770,535
A,20011126,172727,1000969,00065A,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
A,20011126,172727,1000969,00065A,0000326,1,11,1106,110601,1340,134000,416,859,1,859,416,443
A,20011126,172727,1000969,00065A,0000627,1,11,1111,111107,0179,017901,112,258,1,258,112,146
A,20011126,191031,1000970,00114A,0000293,1,11,1116,111697,1527,152705,296,480,1,480,296,184
A,20011126,191031,1000970,00114A,0000498,1,11,1119,111903,0463,046307,192,457,1,457,192,265
A,20011126,191031,1000970,00114A,0000394,1,11,1107,110707,0227,022704,357,682,1,682,357,325
A,20011126,191031,1000970,00114A,0000411,1,14,1406,140681,1053,105301,383,590,6,3540,2298,1242
A,20011126,191031,1000970,00114A,0000396,1,14,1401,140103,1489,148900,404,877,6,5262,2424,2838
A,20011126,191031,1000970,00114A,0000613,1,11,1114,111401,1568,156801,342,445,1,445,342,103
A,20011126,191031,1000970,00114A,0000408,1,11,1112,111201,0690,069004,410,1492,1,1492,410,1082
A,20011127,114151,1000974,00278A,0000520,1,14,1401,140103,0604,060401,388,594,1,594,388,206
A,20011127,114151,1000974,00278A,0000559,1,11,1105,110511,1624,162401,402,1028,1,1028,402,626
A,20011127,114151,1000974,00278A,0000476,1,11,1111,111111,0405,040502,258,432,2,864,516,348
A,20011127,155206,1000973,00258A,0000401,1,11,1121,112105,1216,121600,265,345,5,1725,1325,400
A,20011127,155206,1000973,00258A,0000587,1,11,1101,110131,0048,004801,212,276,2,552,424,128
A,20011127,155206,1000973,00258A,0000377,1,11,1105,110511,0302,030201,571,743,5,3715,2855,860
A,20011127,155206,1000973,00258A,0000564,1,11,1102,110205,1735,173500,200,372,1,372,200,172
A,20011127,155206,1000973,00258A,0000047,1,11,1104,110497,1515,151503,249,324,1,324,249,75
A,20011127,155206,1000973,00258A,0000518,1,11,1110,111011,1369,136902,361,657,5,3285,1805,1480
A,20011127,155206,1000973,00258A,0000399,1,11,1113,111307,0939,093902,198,367,7,2569,1386,1183
A,20011127,155206,1000973,00258A,0000535,1,11,1105,110504,1013,101300,376,731,1,731,376,355
A,20011127,155206,1000973,00258A,0000318,1,13,1304,130497,1248,124805,231,350,1,350,231,119
A,20011128,101113,1000978,00247A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135
A,20011128,101113,1000978,00247A,0000170,1,11,1104,110497,0384,038403,410,533,1,533,410,123
A,20011128,101113,1000978,00247A,0000454,1,14,1401,140107,1804,180403,199,365,1,365,199,166
A,20011128,133024,1000977,00215A,0000239,1,11,1104,110497,0781,078100,225,406,1,406,225,181
A,20011128,133024,1000977,00215A,0000473,1,13,1303,130301,0025,002501,306,622,1,622,306,316
A,20011128,133024,1000977,00215A,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
A,20011128,133024,1000977,00215A,0000393,1,11,1105,110517,1889,188901,410,1372,5,6860,2050,4810
A,20011128,133024,1000977,00215A,0000388,1,14,1402,140209,0773,077301,336,437,5,2185,1680,505
A,20011128,164711,1000976,00180A,0000521,1,11,1103,110303,1080,108004,254,494,6,2964,1524,1440
A,20011128,164711,1000976,00180A,0000311,1,11,1116,111603,1776,177601,339,633,1,633,339,294
A,20011128,164711,1000976,00180A,0000403,1,11,1120,112097,0465,046500,203,327,2,654,406,248
A,20011128,164711,1000976,00180A,0000313,1,11,1119,111997,1378,137803,185,450,5,2250,925,1325
A,20011128,164711,1000976,00180A,0000614,1,11,1107,110701,0674,067402,131,171,1,171,131,40
A,20011128,164711,1000976,00180A,0000210,1,11,1107,110797,1489,148902,465,605,1,605,465,140
A,20011128,164711,1000976,00180A,0000483,1,14,1403,140305,0369,036900,257,478,1,478,257,221
A,20011128,164711,1000976,00180A,0000230,1,11,1121,112111,0312,031203,345,636,1,636,345,291
A,20011128,164711,1000976,00180A,0000418,1,11,1105,110501,1844,184400,197,311,5,1555,985,570
A,20011128,164711,1000976,00180A,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
A,20011128,173947,1000975,00066A,0000604,1,11,1121,112107,1770,177000,365,475,5,2375,1825,550
A,20011128,173947,1000975,00066A,0000372,1,11,1101,110131,0569,056902,467,775,5,3875,2335,1540
A,20011128,173947,1000975,00066A,0000467,1,11,1101,110115,0508,050800,173,307,1,307,173,134
A,20011128,173947,1000975,00066A,0000330,1,11,1121,112197,0068,006801,377,766,1,766,377,389
A,20011128,173947,1000975,00066A,0000409,1,13,1301,130125,1033,103300,333,502,1,502,333,169
A,20011128,173947,1000975,00066A,0000365,1,14,1401,140111,0769,076900,161,262,1,262,161,101
A,20011129,103931,1000983,00258A,0000468,1,11,1101,110133,0319,031904,393,896,5,4480,1965,2515
A,20011129,112219,1000981,00172A,0000378,1,13,1301,130139,0386,038605,222,516,1,516,222,294
A,20011129,112219,1000981,00172A,0000545,1,11,1121,112111,0729,072900,199,319,1,319,199,120
A,20011129,112219,1000981,00172A,0000378,1,13,1301,130139,0386,038605,222,516,5,2580,1110,1470
A,20011129,112219,1000981,00172A,0000249,1,11,1103,110397,0393,039303,412,536,1,536,412,124
A,20011129,123755,1000984,00278A,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
A,20011129,123755,1000984,00278A,0000304,1,11,1107,110707,1487,148704,343,1334,1,1334,343,991
A,20011129,123755,1000984,00278A,0000094,1,11,1113,111397,1226,122602,266,396,1,396,266,130
A,20011129,123755,1000984,00278A,0000316,1,11,1119,111907,1107,110702,265,416,1,416,265,151
A,20011129,141605,1000979,00003A,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
A,20011129,141605,1000979,00003A,0000174,1,13,1301,130141,0388,038800,388,505,1,505,388,117
A,20011129,141605,1000979,00003A,0000506,1,13,1301,130129,0854,085400,246,320,1,320,246,74
A,20011129,141605,1000979,00003A,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72
A,20011129,141605,1000979,00003A,0000323,1,14,1406,140697,1714,171400,327,525,1,525,327,198
A,20011129,141605,1000979,00003A,0000132,1,11,1118,111803,1241,124104,164,214,1,214,164,50
A,20011129,151756,1000980,00078A,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108
A,20011129,194558,1000982,00249A,0000225,1,11,1101,110105,0079,007901,111,145,6,870,666,204
A,20011129,194558,1000982,00249A,0000537,1,13,1301,130135,0596,059601,298,388,1,388,298,90
A,20011129,194558,1000982,00249A,0000096,1,11,1107,110703,1077,107700,257,335,1,335,257,78
A,20011129,194558,1000982,00249A,0000352,1,11,1101,110125,1322,132200,345,668,1,668,345,323
A,20011129,194558,1000982,00249A,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81
A,20011129,194558,1000982,00249A,0000318,1,13,1304,130497,1248,124805,231,350,1,350,231,119
A,20011129,194558,1000982,00249A,0000395,1,11,1118,111807,1556,155601,293,458,1,458,293,165
A,20011129,194558,1000982,00249A,0000347,1,11,1119,111905,1646,164603,297,387,7,2709,2079,630
A,20011130,094334,1000985,00125A,0000504,1,11,1121,112113,0358,035804,297,435,1,435,297,138
A,20011130,094334,1000985,00125A,0000417,1,11,1107,110703,0442,044204,395,667,1,667,395,272
A,20011130,102337,1000988,00252A,0000237,1,11,1101,110111,0295,029502,244,318,1,318,244,74
A,20011130,102337,1000988,00252A,0000418,1,11,1105,110501,1844,184400,197,311,1,311,197,114
A,20011130,102337,1000988,00252A,0000417,1,11,1107,110703,0442,044204,395,667,5,3335,1975,1360
A,20011130,122043,1000987,00172A,0000337,1,11,1101,110105,1021,102100,179,233,5,1165,895,270
A,20011130,122043,1000987,00172A,0000473,1,13,1303,130301,0025,002501,306,622,5,3110,1530,1580
A,20011130,122043,1000987,00172A,0000391,1,11,1111,111111,0052,005200,191,395,1,395,191,204
A,20011130,122043,1000987,00172A,0000552,1,14,1406,140697,0949,094901,307,469,1,469,307,162
A,20011130,122043,1000987,00172A,0000296,1,11,1121,112101,1083,108300,408,731,5,3655,2040,1615
A,20011130,122043,1000987,00172A,0000291,1,11,1112,111211,1364,136402,272,506,1,506,272,234
A,20011130,124427,1000989,00275A,0000434,1,11,1105,110504,0523,052300,378,776,1,776,378,398
A,20011130,124427,1000989,00275A,0000335,1,11,1101,110103,0485,048500,109,168,1,168,109,59
A,20011130,124427,1000989,00275A,0000425,1,11,1116,111601,1736,173603,208,337,5,1685,1040,645
A,20011130,124427,1000989,00275A,0000184,1,11,1105,110505,0612,061203,518,674,1,674,518,156
A,20011130,124427,1000989,00275A,0000538,1,14,1401,140197,0255,025502,323,420,6,2520,1938,582
A,20011130,124427,1000989,00275A,0000440,1,14,1406,140671,1383,138301,285,662,1,662,285,377
A,20011130,124427,1000989,00275A,0000431,1,11,1101,110129,1705,170502,207,506,1,506,207,299
A,20011130,124427,1000989,00275A,0000535,1,11,1105,110504,1013,101300,376,731,1,731,376,355
A,20011130,124427,1000989,00275A,0000495,1,11,1111,111113,0138,013801,247,539,1,539,247,292
A,20011130,124427,1000989,00275A,0000427,1,11,1105,110503,1032,103200,305,641,1,641,305,336
A,20011130,153254,1000986,00137A,0000352,1,11,1101,110125,1322,132200,345,668,1,668,345,323
A,20011130,153254,1000986,00137A,0000438,1,14,1403,140309,1100,110001,208,334,1,334,208,126
A,20011130,153254,1000986,00137A,0000342,1,14,1401,140115,0147,014700,332,432,1,432,332,100
A,20011130,181033,1000990,00276A,0000501,1,11,1108,110802,0876,087602,333,770,5,3850,1665,2185
A,20011130,181033,1000990,00276A,0000310,1,14,1404,140403,1148,114803,298,388,5,1940,1490,450
A,20011130,181033,1000990,00276A,0000566,1,13,1302,130205,0561,056105,524,682,1,682,524,158
A,20011130,181033,1000990,00276A,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88
A,20011130,181033,1000990,00276A,0000647,1,11,1105,110513,1274,127401,366,476,1,476,366,110
A,20011130,181033,1000990,00276A,0000384,1,14,1402,140205,0556,055600,286,962,1,962,286,676
A,20011130,181033,1000990,00276A,0000551,1,11,1117,111797,0591,059107,328,427,1,427,328,99
A,20011201,093854,1000993,00263A,0000345,1,11,1121,112105,0188,018800,343,2568,1,2568,343,2225
A,20011201,093854,1000993,00263A,0000523,1,13,1301,130139,0120,012000,392,585,1,585,392,193
A,20011201,093854,1000993,00263A,0000340,1,14,1403,140317,0302,030202,318,583,1,583,318,265
A,20011201,093854,1000993,00263A,0000520,1,14,1401,140103,0604,060401,388,594,1,594,388,206
A,20011201,093854,1000993,00263A,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88
A,20011201,093854,1000993,00263A,0000498,1,11,1119,111903,0463,046307,192,567,1,567,192,375
A,20011201,145928,1000991,00105A,0000746,1,11,1116,111607,1404,140402,313,407,1,407,313,94
A,20011201,145928,1000991,00105A,0000391,1,11,1111,111111,0052,005200,191,395,5,1975,955,1020
A,20011201,145928,1000991,00105A,0000575,1,11,1105,110501,0300,030002,378,723,1,723,378,345
A,20011201,145928,1000991,00105A,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132
A,20011201,145928,1000991,00105A,0000618,1,11,1105,110501,0679,067905,528,687,1,687,528,159
A,20011201,145928,1000991,00105A,0000549,1,11,1101,110119,1994,199404,330,862,1,862,330,532
A,20011201,145928,1000991,00105A,0000405,1,13,1301,130123,1310,131000,408,625,1,625,408,217
A,20011201,145928,1000991,00105A,0000506,1,13,1301,130129,0854,085400,246,351,1,351,246,105
A,20011201,174256,1000992,00197A,0000336,1,11,1111,111101,1496,149602,393,1197,1,1197,393,804
A,20011201,174256,1000992,00197A,0000523,1,13,1301,130139,0120,012000,392,585,1,585,392,193
A,20011201,174256,1000992,00197A,0000390,1,11,1117,111797,1943,194300,411,876,1,876,411,465
A,20011201,174256,1000992,00197A,0000422,1,14,1406,140671,1639,163900,459,614,1,614,459,155
A,20011201,174256,1000992,00197A,0000295,1,14,1497,149797,1570,157000,171,641,5,3205,855,2350
A,20011201,174256,1000992,00197A,0000480,1,13,1301,130131,1492,149206,320,709,1,709,320,389
