customer,receipt
00192D,1000413
00192D,1000413
00192D,1000413
00192D,1000413
00192D,1000413
00190D,1000412
00190D,1000412
00190D,1000412
00190D,1000412
00190D,1000412
00190D,1000412
00190D,1000412
00254D,1000414
00254D,1000414
00254D,1000414
00254D,1000414
00254D,1000414
00254D,1000414
00254D,1000414
00254D,1000414
00254D,1000414
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00177D,1000411
00047D,1000415
00047D,1000415
00047D,1000415
00047D,1000415
00047D,1000415
00047D,1000415
00047D,1000415
00126D,1000417
00126D,1000417
00126D,1000417
00082D,1000416
00082D,1000416
00082D,1000416
00082D,1000416
00082D,1000416
00082D,1000416
00088D,1000420
00088D,1000420
00088D,1000420
00088D,1000420
00088D,1000420
00088D,1000420
00053D,1000419
00053D,1000419
00053D,1000419
00053D,1000419
00053D,1000419
00053D,1000419
00244D,1000422
00244D,1000422
00244D,1000422
00244D,1000422
00244D,1000422
00029D,1000418
00029D,1000418
00029D,1000418
00029D,1000418
00029D,1000418
00184D,1000421
00184D,1000421
00184D,1000421
00184D,1000421
00063D,1000424
00063D,1000424
00063D,1000424
00063D,1000424
00063D,1000424
00226D,1000427
00226D,1000427
00226D,1000427
00226D,1000427
00226D,1000427
00254D,1000428
00254D,1000428
00254D,1000428
00254D,1000428
00254D,1000428
00254D,1000428
00254D,1000428
00254D,1000428
00254D,1000428
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00053D,1000423
00066D,1000425
00066D,1000425
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00192D,1000426
00078D,1000430
00078D,1000430
00002D,1000429
00002D,1000429
00002D,1000429
00147D,1000432
00147D,1000432
00238D,1000435
00158D,1000433
00158D,1000433
00158D,1000433
00158D,1000433
00158D,1000433
00158D,1000433
00125D,1000431
00125D,1000431
00125D,1000431
00125D,1000431
00125D,1000431
00231D,1000434
00231D,1000434
00231D,1000434
00231D,1000434
00231D,1000434
00231D,1000434
00231D,1000434
00106D,1000437
00106D,1000437
00106D,1000437
00106D,1000437
00106D,1000437
00198D,1000438
00198D,1000438
00198D,1000438
00198D,1000438
00198D,1000438
00198D,1000438
00198D,1000438
00072D,1000436
00072D,1000436
00072D,1000436
00072D,1000436
00072D,1000436
00072D,1000436
00153D,1000439
00153D,1000439
00153D,1000439
00153D,1000439
00153D,1000439
00243D,1000441
00243D,1000441
00243D,1000441
00223D,1000440
00223D,1000440
00223D,1000440
00223D,1000440
00223D,1000440
00223D,1000440
00223D,1000440
00223D,1000440
00002D,1000442
00002D,1000442
00002D,1000442
00002D,1000442
00002D,1000442
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00121D,1000443
00226D,1000447
00226D,1000447
00226D,1000447
00226D,1000447
00226D,1000447
00226D,1000447
00063D,1000445
00063D,1000445
00063D,1000445
00063D,1000445
00106D,1000446
00106D,1000446
00106D,1000446
00106D,1000446
00106D,1000446
00106D,1000446
00024D,1000444
00024D,1000444
00024D,1000444
00024D,1000444
00024D,1000444
00024D,1000444
00024D,1000444
00112D,1000448
00112D,1000448
00112D,1000448
00112D,1000448
00112D,1000448
00112D,1000448
00112D,1000448
00112D,1000448
00192D,1000450
00192D,1000450
00192D,1000450
00192D,1000450
00192D,1000450
00192D,1000450
00230D,1000451
00230D,1000451
00230D,1000451
00230D,1000451
00230D,1000451
00230D,1000451
00230D,1000451
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00254D,1000452
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00180D,1000449
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00153D,1000453
00087D,1000455
00087D,1000455
00221D,1000456
00221D,1000456
00221D,1000456
00221D,1000456
00221D,1000456
00058D,1000454
00058D,1000454
00058D,1000454
00047D,1000458
00047D,1000458
00047D,1000458
00047D,1000458
00047D,1000458
00047D,1000458
00226D,1000463
00226D,1000463
00226D,1000463
00226D,1000463
00035D,1000457
00035D,1000457
00035D,1000457
00035D,1000457
00035D,1000457
00035D,1000457
00035D,1000457
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00171D,1000461
00220D,1000462
00220D,1000462
00220D,1000462
00220D,1000462
00220D,1000462
00220D,1000462
00153D,1000459
00153D,1000459
00153D,1000459
00153D,1000459
00153D,1000459
00153D,1000459
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00164D,1000460
00144D,1000465
00144D,1000465
00144D,1000465
00144D,1000465
00144D,1000465
00144D,1000465
00144D,1000465
00144D,1000465
00252D,1000466
00252D,1000466
00252D,1000466
00062D,1000464
00062D,1000464
00062D,1000464
00062D,1000464
00062D,1000464
00062D,1000464
00141D,1000467
00141D,1000467
00244D,1000470
00244D,1000470
00244D,1000470
00244D,1000470
00233D,1000469
00233D,1000469
00233D,1000469
00233D,1000469
00233D,1000469
00158D,1000468
00158D,1000468
00158D,1000468
00158D,1000468
00158D,1000468
00158D,1000468
00158D,1000468
00158D,1000468
00158D,1000468
00104D,1000471
00104D,1000471
00104D,1000471
00104D,1000471
00104D,1000471
00154D,1000472
00154D,1000472
00158D,1000473
00158D,1000473
00158D,1000473
00158D,1000473
00158D,1000473
00158D,1000473
00158D,1000473
00194D,1000479
00194D,1000479
00194D,1000479
00194D,1000479
00126D,1000477
00126D,1000477
00126D,1000477
00111D,1000476
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00096D,1000475
00214D,1000480
00214D,1000480
00214D,1000480
00214D,1000480
00214D,1000480
00214D,1000480
00214D,1000480
00190D,1000478
00190D,1000478
00190D,1000478
00190D,1000478
00190D,1000478
00190D,1000478
00032D,1000474
00032D,1000474
00032D,1000474
00032D,1000474
00032D,1000474
00032D,1000474
00032D,1000474
00032D,1000474
00032D,1000474
00184D,1000483
00243D,1000484
00243D,1000484
00243D,1000484
00243D,1000484
00243D,1000484
00130D,1000481
00130D,1000481
00130D,1000481
00137D,1000482
00137D,1000482
00137D,1000482
00137D,1000482
00137D,1000482
00120D,1000487
00120D,1000487
00120D,1000487
00120D,1000487
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00084D,1000486
00182D,1000488
00182D,1000488
00182D,1000488
00182D,1000488
00182D,1000488
00029D,1000485
00029D,1000485
00034D,1000489
00034D,1000489
00034D,1000489
00126D,1000491
00126D,1000491
00126D,1000491
00127D,1000492
00127D,1000492
00127D,1000492
00127D,1000492
00214D,1000493
00214D,1000493
00214D,1000493
00214D,1000493
00214D,1000493
00052D,1000490
00052D,1000490
00052D,1000490
00052D,1000490
00052D,1000490
00052D,1000490
00052D,1000490
00082D,1000494
00082D,1000494
00082D,1000494
00082D,1000494
00110D,1000495
00110D,1000495
00110D,1000495
00110D,1000495
00226D,1000496
00226D,1000496
00226D,1000496
00226D,1000496
00226D,1000496
00226D,1000496
00226D,1000496
00226D,1000496
00118D,1000500
00118D,1000500
00118D,1000500
00118D,1000500
00118D,1000500
00118D,1000500
00080D,1000497
00080D,1000497
00080D,1000497
00080D,1000497
00080D,1000497
00080D,1000497
00080D,1000497
00080D,1000497
00080D,1000497
00084D,1000498
00084D,1000498
00084D,1000498
00084D,1000498
00084D,1000498
00084D,1000498
00084D,1000498
00084D,1000498
00084D,1000498
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00144D,1000501
00090D,1000499
00090D,1000499
00024D,1000502
00024D,1000502
00024D,1000502
00024D,1000502
00128D,1000503
00128D,1000503
00128D,1000503
00128D,1000503
00218D,1000505
00218D,1000505
00218D,1000505
00218D,1000505
00218D,1000505
00218D,1000505
00218D,1000505
00201D,1000504
00201D,1000504
00201D,1000504
00201D,1000504
00085D,1000508
00085D,1000508
00085D,1000508
00085D,1000508
00085D,1000508
00085D,1000508
00085D,1000508
00085D,1000508
00047D,1000506
00047D,1000506
00047D,1000506
00047D,1000506
00047D,1000506
00047D,1000506
00047D,1000506
00047D,1000506
00147D,1000510
00147D,1000510
00147D,1000510
00147D,1000510
00147D,1000510
00147D,1000510
00078D,1000507
00078D,1000507
00078D,1000507
00226D,1000511
00226D,1000511
00226D,1000511
00226D,1000511
00226D,1000511
00226D,1000511
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00124D,1000509
00048D,1000513
00048D,1000513
00048D,1000513
00048D,1000513
00048D,1000513
00048D,1000513
00029D,1000512
00029D,1000512
00029D,1000512
00029D,1000512
00029D,1000512
00029D,1000512
00006D,1000514
00006D,1000514
00158D,1000516
00158D,1000516
00158D,1000516
00158D,1000516
00158D,1000516
00158D,1000516
00158D,1000516
00158D,1000516
00029D,1000515
00029D,1000515
00254D,1000517
00254D,1000517
00254D,1000517
00254D,1000517
00254D,1000517
00254D,1000517
00254D,1000517
00126D,1000518
00126D,1000518
00131D,1000519
00131D,1000519
00131D,1000519
00131D,1000519
00233D,1000520
00233D,1000520
00233D,1000520
00233D,1000520
00233D,1000520
00233D,1000520
00233D,1000520
00233D,1000520
00184D,1000522
00184D,1000522
00118D,1000521
00118D,1000521
00118D,1000521
00118D,1000521
00118D,1000521
00118D,1000521
00118D,1000521
00069D,1000524
00069D,1000524
00069D,1000524
00069D,1000524
00069D,1000524
00052D,1000523
00052D,1000523
00052D,1000523
00052D,1000523
00052D,1000523
00052D,1000523
00052D,1000523
00052D,1000523
00223D,1000525
00223D,1000525
00223D,1000525
00223D,1000525
00223D,1000525
00223D,1000525
00223D,1000525
00231D,1000526
00231D,1000526
00231D,1000526
00078D,1000528
00201D,1000530
00201D,1000530
00201D,1000530
00201D,1000530
00201D,1000530
00201D,1000530
00091D,1000529
00091D,1000529
00091D,1000529
00091D,1000529
00062D,1000527
00062D,1000527
00238D,1000531
00238D,1000531
00238D,1000531
00090D,1000534
00090D,1000534
00086D,1000533
00230D,1000537
00230D,1000537
00230D,1000537
00137D,1000535
00137D,1000535
00158D,1000536
00158D,1000536
00158D,1000536
00158D,1000536
00158D,1000536
00158D,1000536
00158D,1000536
00078D,1000532
00078D,1000532
00078D,1000532
00078D,1000532
00078D,1000532
00078D,1000532
00078D,1000532
00078D,1000532
00240D,1000544
00240D,1000544
00240D,1000544
00190D,1000542
00190D,1000542
00190D,1000542
00190D,1000542
00190D,1000542
00190D,1000542
00074D,1000538
00074D,1000538
00074D,1000538
00074D,1000538
00114D,1000540
00114D,1000540
00114D,1000540
00114D,1000540
00114D,1000540
00114D,1000540
00230D,1000543
00230D,1000543
00230D,1000543
00230D,1000543
00090D,1000539
00090D,1000539
00090D,1000539
00164D,1000541
00164D,1000541
00164D,1000541
00164D,1000541
00164D,1000541
00134D,1000549
00134D,1000549
00134D,1000549
00134D,1000549
00130D,1000548
00130D,1000548
00130D,1000548
00130D,1000548
00130D,1000548
00074D,1000547
00074D,1000547
00072D,1000546
00072D,1000546
00020D,1000545
00020D,1000545
00020D,1000545
00020D,1000545
00020D,1000545
00020D,1000545
00020D,1000545
00020D,1000545
00218D,1000550
00218D,1000550
00218D,1000550
00218D,1000550
00218D,1000550
00218D,1000550
00218D,1000550
00218D,1000550
00218D,1000550
00154D,1000553
00154D,1000553
00201D,1000555
00201D,1000555
00201D,1000555
00201D,1000555
00201D,1000555
00201D,1000555
00201D,1000555
00168D,1000554
00168D,1000554
00168D,1000554
00168D,1000554
00168D,1000554
00168D,1000554
00111D,1000552
00111D,1000552
00111D,1000552
00111D,1000552
00111D,1000552
00111D,1000552
00111D,1000552
00111D,1000552
00216D,1000556
00216D,1000556
00068D,1000551
00198D,1000558
00080D,1000557
00080D,1000557
00080D,1000557
00080D,1000557
00080D,1000557
00080D,1000557
00084D,1000560
00084D,1000560
00084D,1000560
00084D,1000560
00084D,1000560
00084D,1000560
00084D,1000560
00084D,1000560
00054D,1000559
00172D,1000562
00172D,1000562
00134D,1000561
00134D,1000561
00134D,1000561
00134D,1000561
00134D,1000561
00134D,1000561
00134D,1000561
00134D,1000561
00134D,1000561
00032D,1000563
00032D,1000563
00032D,1000563
00032D,1000563
00069D,1000564
00069D,1000564
00069D,1000564
00069D,1000564
00069D,1000564
00069D,1000564
00069D,1000564
00069D,1000564
00184D,1000566
00184D,1000566
00184D,1000566
00184D,1000566
00184D,1000566
00154D,1000565
00154D,1000565
00154D,1000565
00154D,1000565
00154D,1000565
00154D,1000565
00154D,1000565
00154D,1000565
00154D,1000565
00244D,1000573
00244D,1000573
00244D,1000573
00244D,1000573
00244D,1000573
00244D,1000573
00226D,1000572
00226D,1000572
00226D,1000572
00226D,1000572
00181D,1000569
00181D,1000569
00181D,1000569
00181D,1000569
00181D,1000569
00181D,1000569
00181D,1000569
00188D,1000571
00188D,1000571
00188D,1000571
00188D,1000571
00035D,1000567
00035D,1000567
00035D,1000567
00035D,1000567
00035D,1000567
00035D,1000567
00035D,1000567
00035D,1000567
00035D,1000567
00078D,1000568
00184D,1000570
00188D,1000576
00188D,1000576
00188D,1000576
00188D,1000576
00126D,1000574
00136D,1000575
00136D,1000575
00136D,1000575
00136D,1000575
00136D,1000575
00136D,1000575
00136D,1000575
00136D,1000575
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00255D,1000577
00078D,1000580
00078D,1000580
00062D,1000579
00062D,1000579
00062D,1000579
00062D,1000579
00219D,1000583
00219D,1000583
00219D,1000583
00219D,1000583
00219D,1000583
00219D,1000583
00218D,1000582
00218D,1000582
00218D,1000582
00218D,1000582
00054D,1000578
00054D,1000578
00054D,1000578
00054D,1000578
00054D,1000578
00125D,1000581
00125D,1000581
00025D,1000584
00025D,1000584
00025D,1000584
00025D,1000584
00025D,1000584
00114D,1000585
00114D,1000585
00114D,1000585
00114D,1000585
00114D,1000585
00114D,1000585
00114D,1000585
00131D,1000586
00131D,1000586
00131D,1000586
00131D,1000586
00131D,1000586
00131D,1000586
00131D,1000586
00131D,1000586
00131D,1000586
00118D,1000590
00118D,1000590
00118D,1000590
00118D,1000590
00118D,1000590
00118D,1000590
00088D,1000589
00088D,1000589
00088D,1000589
00088D,1000589
00088D,1000589
00088D,1000589
00088D,1000589
00088D,1000589
00088D,1000589
00069D,1000587
00069D,1000587
00069D,1000587
00069D,1000587
00069D,1000587
00069D,1000587
00069D,1000587
00184D,1000593
00184D,1000593
00184D,1000593
00184D,1000593
00074D,1000588
00172D,1000592
00169D,1000591
00169D,1000591
00169D,1000591
00169D,1000591
00169D,1000591
00169D,1000591
00169D,1000591
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00080D,1000594
00168D,1000596
00168D,1000596
00168D,1000596
00168D,1000596
00168D,1000596
00168D,1000596
00168D,1000596
00230D,1000598
00230D,1000598
00230D,1000598
00230D,1000598
00230D,1000598
00230D,1000598
00230D,1000598
00230D,1000598
00230D,1000598
00114D,1000595
00114D,1000595
00114D,1000595
00114D,1000595
00114D,1000595
00223D,1000597
00223D,1000597
00223D,1000597
00223D,1000597
00223D,1000597
00223D,1000597
00223D,1000597
00137D,1000599
00137D,1000599
00137D,1000599
00137D,1000599
00246D,1000600
00212D,1000605
00212D,1000605
00212D,1000605
00054D,1000603
00054D,1000603
00054D,1000603
00054D,1000603
00054D,1000603
00054D,1000603
00003D,1000601
00003D,1000601
00003D,1000601
00003D,1000601
00003D,1000601
00003D,1000601
00124D,1000604
00124D,1000604
00124D,1000604
00124D,1000604
00124D,1000604
00053D,1000602
00053D,1000602
00053D,1000602
00053D,1000602
00053D,1000602
00053D,1000602
00053D,1000602
00053D,1000602
00147D,1000608
00147D,1000608
00147D,1000608
00169D,1000609
00024D,1000606
00024D,1000606
00024D,1000606
00024D,1000606
00024D,1000606
00024D,1000606
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00084D,1000607
00218D,1000610
00218D,1000610
00218D,1000610
00218D,1000610
00218D,1000610
00218D,1000610
00125D,1000615
00125D,1000615
00125D,1000615
00125D,1000615
00125D,1000615
00123D,1000614
00123D,1000614
00123D,1000614
00123D,1000614
00123D,1000614
00123D,1000614
00123D,1000614
00123D,1000614
00123D,1000614
00054D,1000612
00054D,1000612
00054D,1000612
00054D,1000612
00054D,1000612
00054D,1000612
00128D,1000616
00128D,1000616
00128D,1000616
00128D,1000616
00128D,1000616
00128D,1000616
00128D,1000616
00020D,1000611
00020D,1000611
00020D,1000611
00020D,1000611
00247D,1000618
00247D,1000618
00247D,1000618
00070D,1000613
00070D,1000613
00070D,1000613
00070D,1000613
00150D,1000617
00150D,1000617
00150D,1000617
00238D,1000622
00238D,1000622
00238D,1000622
00238D,1000622
00188D,1000621
00188D,1000621
00188D,1000621
00188D,1000621
00136D,1000620
00020D,1000619
00070D,1000623
00070D,1000623
00124D,1000624
00124D,1000624
00124D,1000624
00124D,1000624
00124D,1000624
00124D,1000624
00150D,1000625
00150D,1000625
00150D,1000625
00150D,1000625
00230D,1000626
00230D,1000626
00230D,1000626
00230D,1000626
00230D,1000626
00230D,1000626
00230D,1000626
00243D,1000627
00243D,1000627
00243D,1000627
00243D,1000627
00243D,1000627
00243D,1000627
00243D,1000627
00243D,1000627
00254D,1000628
00254D,1000628
00254D,1000628
00254D,1000628
00254D,1000628
00254D,1000628
00254D,1000628
00173D,1000629
00118D,1000630
00118D,1000630
00118D,1000630
00118D,1000630
00118D,1000630
00118D,1000630
00242D,1000631
00020D,1000632
00020D,1000632
00020D,1000632
00020D,1000632
00020D,1000632
00020D,1000632
00218D,1000635
00218D,1000635
00218D,1000635
00218D,1000635
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00088D,1000633
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00190D,1000634
00123D,1000636
00123D,1000636
00123D,1000636
00123D,1000636
00123D,1000636
00123D,1000636
00123D,1000636
00123D,1000636
00233D,1000637
00233D,1000637
00233D,1000637
00233D,1000637
00233D,1000637
00233D,1000637
00233D,1000637
00233D,1000637
00108D,1000638
00108D,1000638
00108D,1000638
00108D,1000638
00108D,1000638
00108D,1000638
00137D,1000639
00137D,1000639
00137D,1000639
00137D,1000639
00150D,1000640
00150D,1000640
00150D,1000640
00150D,1000640
00090D,1000643
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00057D,1000642
00041D,1000641
00041D,1000641
00041D,1000641
00041D,1000641
00041D,1000641
00041D,1000641
00041D,1000644
00041D,1000644
00041D,1000644
00190D,1000647
00190D,1000647
00190D,1000647
00190D,1000647
00190D,1000647
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00057D,1000645
00069D,1000646
00069D,1000646
00069D,1000646
00069D,1000646
00069D,1000646
00069D,1000646
00069D,1000646
00069D,1000646
00069D,1000646
00029D,1000648
00029D,1000648
00029D,1000648
00029D,1000648
00029D,1000648
00029D,1000648
00029D,1000648
00128D,1000649
00128D,1000649
00128D,1000649
00068D,1000651
00068D,1000651
00068D,1000651
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00254D,1000652
00066D,1000650
00066D,1000650
00066D,1000650
00066D,1000650
00066D,1000650
00066D,1000650
00066D,1000650
00052D,1000654
00052D,1000654
00052D,1000654
00052D,1000654
00052D,1000654
00052D,1000654
00082D,1000655
00082D,1000655
00082D,1000655
00082D,1000655
00082D,1000655
00082D,1000655
00082D,1000655
00032D,1000653
00032D,1000653
00032D,1000653
00032D,1000653
00032D,1000653
00182D,1000659
00182D,1000659
00182D,1000659
00182D,1000659
00182D,1000659
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00248D,1000660
00078D,1000656
00145D,1000658
00145D,1000658
00145D,1000658
00145D,1000658
00145D,1000658
00145D,1000658
00145D,1000658
00090D,1000657
00090D,1000657
00078D,1000661
00078D,1000661
00078D,1000661
00078D,1000661
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00092D,1000662
00146D,1000663
00146D,1000663
00146D,1000663
00146D,1000663
00146D,1000663
00146D,1000663
00146D,1000663
00184D,1000665
00184D,1000665
00054D,1000664
00054D,1000664
00054D,1000664
00054D,1000664
00054D,1000664
00054D,1000664
00242D,1000668
00242D,1000668
00242D,1000668
00242D,1000668
00242D,1000668
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00023D,1000667
00006D,1000666
00006D,1000666
00006D,1000666
00006D,1000666
00006D,1000666
00070D,1000670
00070D,1000670
00111D,1000671
00111D,1000671
00111D,1000671
00111D,1000671
00111D,1000671
00111D,1000671
00111D,1000671
00048D,1000669
00048D,1000669
00048D,1000669
00048D,1000669
00048D,1000669
00048D,1000669
00048D,1000669
00048D,1000669
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00057D,1000672
00078D,1000673
00078D,1000673
00078D,1000673
00078D,1000673
00078D,1000673
00078D,1000673
00240D,1000676
00240D,1000676
00240D,1000676
00240D,1000676
00240D,1000676
00240D,1000676
00240D,1000676
00240D,1000676
00083D,1000674
00083D,1000674
00083D,1000674
00083D,1000674
00083D,1000674
00083D,1000674
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00092D,1000675
00035D,1000678
00035D,1000678
00035D,1000678
00035D,1000678
00035D,1000678
00035D,1000678
00028D,1000677
00028D,1000677
00028D,1000677
00028D,1000677
00028D,1000677
00028D,1000677
00028D,1000677
00028D,1000677
00028D,1000677
00064D,1000679
00064D,1000679
00064D,1000679
00223D,1000681
00223D,1000681
00223D,1000681
00223D,1000681
00127D,1000680
00127D,1000680
00127D,1000680
00127D,1000680
00127D,1000680
00127D,1000680
00127D,1000680
00127D,1000680
00110D,1000685
00110D,1000685
00110D,1000685
00110D,1000685
00110D,1000685
00110D,1000685
00110D,1000685
00244D,1000686
00244D,1000686
00244D,1000686
00244D,1000686
00244D,1000686
00244D,1000686
00244D,1000686
00244D,1000686
00078D,1000684
00033D,1000682
00033D,1000682
00033D,1000682
00033D,1000682
00033D,1000682
00033D,1000682
00033D,1000682
00033D,1000682
00041D,1000683
00041D,1000683
00041D,1000683
00041D,1000683
00041D,1000683
00072D,1000688
00072D,1000688
00072D,1000688
00072D,1000688
00072D,1000688
00062D,1000687
00062D,1000687
00062D,1000687
00062D,1000687
00062D,1000687
00157D,1000691
00157D,1000691
00157D,1000691
00074D,1000689
00074D,1000689
00074D,1000689
00074D,1000689
00134D,1000690
00134D,1000690
00134D,1000690
00134D,1000690
00134D,1000690
00230D,1000692
00230D,1000692
00230D,1000692
00230D,1000692
00230D,1000692
00230D,1000692
00230D,1000692
00230D,1000692
00230D,1000692
00157D,1000695
00157D,1000695
00157D,1000695
00153D,1000694
00153D,1000694
00153D,1000694
00153D,1000694
00153D,1000694
00153D,1000694
00231D,1000699
00231D,1000699
00231D,1000699
00231D,1000699
00231D,1000699
00199D,1000697
00199D,1000697
00199D,1000697
00199D,1000697
00199D,1000697
00199D,1000697
00199D,1000697
00199D,1000697
00199D,1000697
00223D,1000698
00173D,1000696
00173D,1000696
00173D,1000696
00173D,1000696
00084D,1000693
00084D,1000693
00084D,1000693
00084D,1000693
00084D,1000693
00084D,1000693
00084D,1000693
00084D,1000693
00145D,1000703
00145D,1000703
00145D,1000703
00145D,1000703
00145D,1000703
00044D,1000700
00044D,1000700
00044D,1000700
00044D,1000700
00044D,1000700
00218D,1000704
00218D,1000704
00218D,1000704
00218D,1000704
00223D,1000705
00223D,1000705
00223D,1000705
00223D,1000705
00223D,1000705
00223D,1000705
00125D,1000702
00125D,1000702
00125D,1000702
00125D,1000702
00048D,1000701
00048D,1000701
00048D,1000701
00048D,1000701
00048D,1000701
00048D,1000701
00064D,1000707
00064D,1000707
00064D,1000707
00064D,1000707
00064D,1000707
00188D,1000712
00188D,1000712
00188D,1000712
00188D,1000712
00050D,1000706
00050D,1000706
00050D,1000706
00050D,1000706
00050D,1000706
00136D,1000708
00136D,1000708
00136D,1000708
00136D,1000708
00136D,1000708
00172D,1000710
00172D,1000710
00172D,1000710
00172D,1000710
00172D,1000710
00172D,1000710
00150D,1000709
00150D,1000709
00150D,1000709
00150D,1000709
00150D,1000709
00184D,1000711
00184D,1000711
00184D,1000711
00184D,1000711
00184D,1000711
00184D,1000711
00184D,1000711
00184D,1000711
00108D,1000713
00108D,1000713
00108D,1000713
00108D,1000713
00108D,1000713
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00182D,1000714
00084D,1000715
00084D,1000715
00084D,1000715
00084D,1000715
00084D,1000715
00084D,1000715
00084D,1000715
00084D,1000715
00244D,1000717
00244D,1000717
00244D,1000717
00244D,1000717
00244D,1000717
00242D,1000716
00242D,1000716
00242D,1000716
00242D,1000716
00248D,1000718
00248D,1000718
00248D,1000718
00248D,1000718
00248D,1000718
00248D,1000718
00248D,1000718
00248D,1000718
00078D,1000721
00023D,1000720
00023D,1000720
00023D,1000720
00023D,1000720
00023D,1000720
00023D,1000720
00023D,1000720
00023D,1000720
00137D,1000722
00137D,1000722
00137D,1000722
00006D,1000719
00006D,1000719
00006D,1000719
00006D,1000719
00188D,1000723
00188D,1000723
00188D,1000723
00188D,1000723
00188D,1000723
00231D,1000725
00231D,1000725
00231D,1000725
00231D,1000725
00231D,1000725
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00171D,1000724
00112D,1000726
00112D,1000726
