customer,date,dayDiff
00201C,20010814,4462
00201C,20010814,4462
00201C,20010814,4462
00201C,20010814,4462
00201C,20010814,4462
00201C,20010814,4462
00201C,20010814,4462
00201D,20010310,4619
00201D,20010310,4619
00201D,20010310,4619
00201D,20010310,4619
00201D,20010310,4619
00201D,20010310,4619
00201D,20010310,4619
00201D,20010310,4619
00201D,20010423,4575
00201D,20010423,4575
00201D,20010423,4575
00201D,20010423,4575
00201D,20010423,4575
00201D,20010423,4575
00201D,20010423,4575
00201D,20010802,4474
00201D,20010802,4474
00201D,20010802,4474
00201D,20010802,4474
00201D,20010810,4466
00201D,20010810,4466
00201D,20010810,4466
00201D,20010810,4466
00201D,20010810,4466
00201D,20010810,4466
00201D,20010814,4462
00201D,20010814,4462
00201D,20010814,4462
00201D,20010814,4462
00201D,20010814,4462
00201D,20010814,4462
00201D,20010814,4462
00202A,20011208,4346
00202A,20011208,4346
00202A,20011208,4346
00202A,20011208,4346
00202A,20011208,4346
00202A,20011208,4346
00202A,20011218,4336
00202A,20011218,4336
00202A,20011218,4336
00202A,20011218,4336
00202A,20011218,4336
00202A,20011218,4336
00202A,20011229,4325
00202A,20011229,4325
00202A,20011229,4325
00202A,20011229,4325
00202A,20011229,4325
00202A,20011229,4325
00202A,20011229,4325
00202A,20011229,4325
00202B,20011208,4346
00202B,20011208,4346
00202B,20011208,4346
00202B,20011208,4346
00202B,20011208,4346
00202B,20011208,4346
00202B,20011218,4336
00202B,20011218,4336
00202B,20011218,4336
00202B,20011218,4336
00202B,20011218,4336
00202B,20011218,4336
00202B,20011229,4325
00202B,20011229,4325
00202B,20011229,4325
00202B,20011229,4325
00202B,20011229,4325
00202B,20011229,4325
00202B,20011229,4325
00202B,20011229,4325
00202C,20011208,4346
00202C,20011208,4346
00202C,20011208,4346
00202C,20011208,4346
00202C,20011208,4346
00202C,20011208,4346
00202C,20011218,4336
00202C,20011218,4336
00202C,20011218,4336
00202C,20011218,4336
00202C,20011218,4336
00202C,20011218,4336
00202C,20011229,4325
00202C,20011229,4325
00202C,20011229,4325
00202C,20011229,4325
00202C,20011229,4325
00202C,20011229,4325
00202C,20011229,4325
00202C,20011229,4325
00202D,20011208,4346
00202D,20011208,4346
00202D,20011208,4346
00202D,20011208,4346
00202D,20011208,4346
00202D,20011208,4346
00202D,20011218,4336
00202D,20011218,4336
00202D,20011218,4336
00202D,20011218,4336
00202D,20011218,4336
00202D,20011218,4336
00202D,20011229,4325
00202D,20011229,4325
00202D,20011229,4325
00202D,20011229,4325
00202D,20011229,4325
00202D,20011229,4325
00202D,20011229,4325
00202D,20011229,4325
00203A,20011009,4406
00203A,20011009,4406
00203A,20011029,4386
00203A,20011029,4386
00203A,20011029,4386
00203B,20011009,4406
00203B,20011009,4406
00203B,20011029,4386
00203B,20011029,4386
00203B,20011029,4386
00203C,20011009,4406
00203C,20011009,4406
00203C,20011029,4386
00203C,20011029,4386
00203C,20011029,4386
00203D,20011009,4406
00203D,20011009,4406
00203D,20011029,4386
00203D,20011029,4386
00203D,20011029,4386
00205A,20010610,4527
00205A,20010610,4527
00205B,20010610,4527
00205B,20010610,4527
00205C,20010610,4527
00205C,20010610,4527
00205D,20010610,4527
00205D,20010610,4527
00207A,20010327,4602
00207A,20010327,4602
00207A,20010327,4602
00207A,20010327,4602
00207A,20010327,4602
00207A,20010327,4602
00207A,20010327,4602
00207A,20010327,4602
00207A,20010407,4591
00207A,20010407,4591
00207A,20010407,4591
00207A,20010407,4591
00207A,20010407,4591
00207A,20010407,4591
00207A,20010407,4591
00207A,20010604,4533
00207A,20010604,4533
00207A,20010604,4533
00207A,20010604,4533
00207A,20010604,4533
00207A,20010604,4533
00207B,20010327,4602
00207B,20010327,4602
00207B,20010327,4602
00207B,20010327,4602
00207B,20010327,4602
00207B,20010327,4602
00207B,20010327,4602
00207B,20010327,4602
00207B,20010407,4591
00207B,20010407,4591
00207B,20010407,4591
00207B,20010407,4591
00207B,20010407,4591
00207B,20010407,4591
00207B,20010407,4591
00207B,20010604,4533
00207B,20010604,4533
00207B,20010604,4533
00207B,20010604,4533
00207B,20010604,4533
00207B,20010604,4533
00207C,20010327,4602
00207C,20010327,4602
00207C,20010327,4602
00207C,20010327,4602
00207C,20010327,4602
00207C,20010327,4602
00207C,20010327,4602
00207C,20010327,4602
00207C,20010407,4591
00207C,20010407,4591
00207C,20010407,4591
00207C,20010407,4591
00207C,20010407,4591
00207C,20010407,4591
00207C,20010407,4591
00207C,20010604,4533
00207C,20010604,4533
00207C,20010604,4533
00207C,20010604,4533
00207C,20010604,4533
00207C,20010604,4533
00207D,20010327,4602
00207D,20010327,4602
00207D,20010327,4602
00207D,20010327,4602
00207D,20010327,4602
00207D,20010327,4602
00207D,20010327,4602
00207D,20010327,4602
00207D,20010407,4591
00207D,20010407,4591
00207D,20010407,4591
00207D,20010407,4591
00207D,20010407,4591
00207D,20010407,4591
00207D,20010407,4591
00207D,20010604,4533
00207D,20010604,4533
00207D,20010604,4533
00207D,20010604,4533
00207D,20010604,4533
00207D,20010604,4533
00208A,20011118,4366
00208A,20011118,4366
00208A,20011118,4366
00208A,20011215,4339
00208A,20011215,4339
00208B,20011118,4366
00208B,20011118,4366
00208B,20011118,4366
00208B,20011215,4339
00208B,20011215,4339
00208C,20011118,4366
00208C,20011118,4366
00208C,20011118,4366
00208C,20011215,4339
00208C,20011215,4339
00208D,20011118,4366
00208D,20011118,4366
00208D,20011118,4366
00208D,20011215,4339
00208D,20011215,4339
00209A,20011204,4350
00209B,20011204,4350
00209C,20011204,4350
00209D,20011204,4350
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210A,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210B,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210C,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00210D,20011229,4325
00212A,20010826,4450
00212A,20010826,4450
00212A,20010826,4450
00212A,20011015,4400
00212A,20011015,4400
00212A,20011015,4400
00212A,20011015,4400
00212A,20011015,4400
00212A,20011015,4400
00212A,20011015,4400
00212A,20011213,4341
00212A,20011213,4341
00212A,20011222,4332
00212A,20011222,4332
00212A,20011222,4332
00212A,20011222,4332
00212A,20011222,4332
00212A,20011225,4329
00212A,20011225,4329
00212A,20011225,4329
00212A,20011229,4325
00212A,20011229,4325
00212A,20011229,4325
00212A,20011229,4325
00212A,20011229,4325
00212A,20011229,4325
00212B,20010826,4450
00212B,20010826,4450
00212B,20010826,4450
00212B,20011015,4400
00212B,20011015,4400
00212B,20011015,4400
00212B,20011015,4400
00212B,20011015,4400
00212B,20011015,4400
00212B,20011015,4400
00212B,20011213,4341
00212B,20011213,4341
00212B,20011222,4332
00212B,20011222,4332
00212B,20011222,4332
00212B,20011222,4332
00212B,20011222,4332
00212B,20011225,4329
00212B,20011225,4329
00212B,20011225,4329
00212B,20011229,4325
00212B,20011229,4325
00212B,20011229,4325
00212B,20011229,4325
00212B,20011229,4325
00212B,20011229,4325
00212C,20010826,4450
00212C,20010826,4450
00212C,20010826,4450
00212C,20011015,4400
00212C,20011015,4400
00212C,20011015,4400
00212C,20011015,4400
00212C,20011015,4400
00212C,20011015,4400
00212C,20011015,4400
00212C,20011213,4341
00212C,20011213,4341
00212C,20011222,4332
00212C,20011222,4332
00212C,20011222,4332
00212C,20011222,4332
00212C,20011222,4332
00212C,20011225,4329
00212C,20011225,4329
00212C,20011225,4329
00212C,20011229,4325
00212C,20011229,4325
00212C,20011229,4325
00212C,20011229,4325
00212C,20011229,4325
00212C,20011229,4325
00212D,20010826,4450
00212D,20010826,4450
00212D,20010826,4450
00212D,20011015,4400
00212D,20011015,4400
00212D,20011015,4400
00212D,20011015,4400
00212D,20011015,4400
00212D,20011015,4400
00212D,20011015,4400
00212D,20011213,4341
00212D,20011213,4341
00212D,20011222,4332
00212D,20011222,4332
00212D,20011222,4332
00212D,20011222,4332
00212D,20011222,4332
00212D,20011225,4329
00212D,20011225,4329
00212D,20011225,4329
00212D,20011229,4325
00212D,20011229,4325
00212D,20011229,4325
00212D,20011229,4325
00212D,20011229,4325
00212D,20011229,4325
00214A,20010505,4563
00214A,20010505,4563
00214A,20010505,4563
00214A,20010505,4563
00214A,20010528,4540
00214A,20010528,4540
00214A,20010528,4540
00214A,20010528,4540
00214A,20010528,4540
00214A,20010528,4540
00214A,20010727,4480
00214A,20010727,4480
00214A,20010727,4480
00214A,20010727,4480
00214A,20010727,4480
00214A,20010727,4480
00214A,20010727,4480
00214A,20010730,4477
00214A,20010730,4477
00214A,20010730,4477
00214A,20010730,4477
00214A,20010730,4477
00214A,20011120,4364
00214A,20011120,4364
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011126,4358
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214A,20011215,4339
00214B,20010505,4563
00214B,20010505,4563
00214B,20010505,4563
00214B,20010505,4563
00214B,20010528,4540
00214B,20010528,4540
00214B,20010528,4540
00214B,20010528,4540
00214B,20010528,4540
00214B,20010528,4540
00214B,20010727,4480
00214B,20010727,4480
00214B,20010727,4480
00214B,20010727,4480
00214B,20010727,4480
00214B,20010727,4480
00214B,20010727,4480
00214B,20010730,4477
00214B,20010730,4477
00214B,20010730,4477
00214B,20010730,4477
00214B,20010730,4477
00214B,20011120,4364
00214B,20011120,4364
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011126,4358
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214B,20011215,4339
00214C,20010505,4563
00214C,20010505,4563
00214C,20010505,4563
00214C,20010505,4563
00214C,20010528,4540
00214C,20010528,4540
00214C,20010528,4540
00214C,20010528,4540
00214C,20010528,4540
00214C,20010528,4540
00214C,20010727,4480
00214C,20010727,4480
00214C,20010727,4480
00214C,20010727,4480
00214C,20010727,4480
00214C,20010727,4480
00214C,20010727,4480
00214C,20010730,4477
00214C,20010730,4477
00214C,20010730,4477
00214C,20010730,4477
00214C,20010730,4477
00214C,20011120,4364
00214C,20011120,4364
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011126,4358
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214C,20011215,4339
00214D,20010505,4563
00214D,20010505,4563
00214D,20010505,4563
00214D,20010505,4563
00214D,20010528,4540
00214D,20010528,4540
00214D,20010528,4540
00214D,20010528,4540
00214D,20010528,4540
00214D,20010528,4540
00214D,20010727,4480
00214D,20010727,4480
00214D,20010727,4480
00214D,20010727,4480
00214D,20010727,4480
00214D,20010727,4480
00214D,20010727,4480
00214D,20010730,4477
00214D,20010730,4477
00214D,20010730,4477
00214D,20010730,4477
00214D,20010730,4477
00214D,20011120,4364
00214D,20011120,4364
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011126,4358
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00214D,20011215,4339
00215A,20011128,4356
00215A,20011128,4356
00215A,20011128,4356
00215A,20011128,4356
00215A,20011128,4356
00215B,20011128,4356
00215B,20011128,4356
00215B,20011128,4356
00215B,20011128,4356
00215B,20011128,4356
00215C,20011128,4356
00215C,20011128,4356
00215C,20011128,4356
00215C,20011128,4356
00215C,20011128,4356
00215D,20011128,4356
00215D,20011128,4356
00215D,20011128,4356
00215D,20011128,4356
00215D,20011128,4356
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010321,4608
00216A,20010523,4545
00216A,20010523,4545
00216A,20010523,4545
00216A,20010523,4545
00216A,20010523,4545
00216A,20010615,4522
00216A,20010615,4522
00216A,20010615,4522
00216A,20010622,4515
00216A,20010622,4515
00216A,20010622,4515
00216A,20010622,4515
00216A,20010622,4515
00216A,20010622,4515
00216A,20010622,4515
00216A,20010814,4462
00216A,20010814,4462
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010321,4608
00216B,20010523,4545
00216B,20010523,4545
00216B,20010523,4545
00216B,20010523,4545
00216B,20010523,4545
00216B,20010615,4522
00216B,20010615,4522
00216B,20010615,4522
00216B,20010622,4515
00216B,20010622,4515
00216B,20010622,4515
00216B,20010622,4515
00216B,20010622,4515
00216B,20010622,4515
00216B,20010622,4515
00216B,20010814,4462
00216B,20010814,4462
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010321,4608
00216C,20010523,4545
00216C,20010523,4545
00216C,20010523,4545
00216C,20010523,4545
00216C,20010523,4545
00216C,20010615,4522
00216C,20010615,4522
00216C,20010615,4522
00216C,20010622,4515
00216C,20010622,4515
00216C,20010622,4515
00216C,20010622,4515
00216C,20010622,4515
00216C,20010622,4515
00216C,20010622,4515
00216C,20010814,4462
00216C,20010814,4462
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010321,4608
00216D,20010523,4545
00216D,20010523,4545
00216D,20010523,4545
00216D,20010523,4545
00216D,20010523,4545
00216D,20010615,4522
00216D,20010615,4522
00216D,20010615,4522
00216D,20010622,4515
00216D,20010622,4515
00216D,20010622,4515
00216D,20010622,4515
00216D,20010622,4515
00216D,20010622,4515
00216D,20010622,4515
00216D,20010814,4462
00216D,20010814,4462
00217A,20010131,4657
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010204,4653
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010227,4630
00217A,20010409,4589
00217A,20010409,4589
00217A,20010409,4589
00217A,20010409,4589
00217A,20010427,4571
00217A,20010427,4571
00217A,20010427,4571
00217A,20010427,4571
00217A,20010427,4571
00217A,20010518,4550
00217A,20010518,4550
00217B,20010131,4657
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010204,4653
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010227,4630
00217B,20010409,4589
00217B,20010409,4589
00217B,20010409,4589
00217B,20010409,4589
00217B,20010427,4571
00217B,20010427,4571
00217B,20010427,4571
00217B,20010427,4571
00217B,20010427,4571
00217B,20010518,4550
00217B,20010518,4550
00217C,20010131,4657
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010204,4653
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010227,4630
00217C,20010409,4589
00217C,20010409,4589
00217C,20010409,4589
00217C,20010409,4589
00217C,20010427,4571
00217C,20010427,4571
00217C,20010427,4571
00217C,20010427,4571
00217C,20010427,4571
00217C,20010518,4550
00217C,20010518,4550
00217D,20010131,4657
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010204,4653
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010227,4630
00217D,20010409,4589
00217D,20010409,4589
00217D,20010409,4589
00217D,20010409,4589
00217D,20010427,4571
00217D,20010427,4571
00217D,20010427,4571
00217D,20010427,4571
00217D,20010427,4571
00217D,20010518,4550
00217D,20010518,4550
00218A,20010802,4474
00218A,20010802,4474
00218A,20010802,4474
00218A,20010802,4474
00218A,20010802,4474
00218A,20010802,4474
00218A,20010802,4474
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010813,4463
00218A,20010820,4456
00218A,20010820,4456
00218A,20010820,4456
00218A,20010820,4456
00218A,20010827,4449
00218A,20010827,4449
00218A,20010827,4449
00218A,20010827,4449
00218A,20010827,4449
00218A,20010827,4449
00218A,20010903,4442
00218A,20010903,4442
00218A,20010903,4442
00218A,20010903,4442
00218A,20010922,4423
00218A,20010922,4423
00218A,20010922,4423
00218A,20010922,4423
00218A,20011021,4394
00218A,20011021,4394
00218A,20011021,4394
00218A,20011021,4394
00218A,20011102,4382
00218A,20011102,4382
00218A,20011205,4349
00218A,20011205,4349
00218A,20011205,4349
00218A,20011205,4349
00218A,20011206,4348
00218A,20011209,4345
00218A,20011209,4345
00218B,20010802,4474
00218B,20010802,4474
00218B,20010802,4474
00218B,20010802,4474
00218B,20010802,4474
00218B,20010802,4474
00218B,20010802,4474
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010813,4463
00218B,20010820,4456
00218B,20010820,4456
00218B,20010820,4456
00218B,20010820,4456
00218B,20010827,4449
00218B,20010827,4449
00218B,20010827,4449
00218B,20010827,4449
00218B,20010827,4449
00218B,20010827,4449
00218B,20010903,4442
00218B,20010903,4442
00218B,20010903,4442
00218B,20010903,4442
00218B,20010922,4423
00218B,20010922,4423
00218B,20010922,4423
00218B,20010922,4423
00218B,20011021,4394
00218B,20011021,4394
00218B,20011021,4394
00218B,20011021,4394
00218B,20011102,4382
00218B,20011102,4382
00218B,20011205,4349
00218B,20011205,4349
00218B,20011205,4349
00218B,20011205,4349
00218B,20011206,4348
00218B,20011209,4345
00218B,20011209,4345
00218C,20010802,4474
00218C,20010802,4474
00218C,20010802,4474
00218C,20010802,4474
00218C,20010802,4474
00218C,20010802,4474
00218C,20010802,4474
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010813,4463
00218C,20010820,4456
00218C,20010820,4456
00218C,20010820,4456
00218C,20010820,4456
00218C,20010827,4449
00218C,20010827,4449
00218C,20010827,4449
00218C,20010827,4449
00218C,20010827,4449
00218C,20010827,4449
00218C,20010903,4442
00218C,20010903,4442
00218C,20010903,4442
00218C,20010903,4442
00218C,20010922,4423
00218C,20010922,4423
00218C,20010922,4423
00218C,20010922,4423
00218C,20011021,4394
00218C,20011021,4394
00218C,20011021,4394
00218C,20011021,4394
00218C,20011102,4382
00218C,20011102,4382
00218C,20011205,4349
00218C,20011205,4349
00218C,20011205,4349
00218C,20011205,4349
00218C,20011206,4348
00218C,20011209,4345
00218C,20011209,4345
00218D,20010802,4474
00218D,20010802,4474
00218D,20010802,4474
00218D,20010802,4474
00218D,20010802,4474
00218D,20010802,4474
00218D,20010802,4474
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010813,4463
00218D,20010820,4456
00218D,20010820,4456
00218D,20010820,4456
00218D,20010820,4456
00218D,20010827,4449
00218D,20010827,4449
00218D,20010827,4449
00218D,20010827,4449
00218D,20010827,4449
00218D,20010827,4449
00218D,20010903,4442
00218D,20010903,4442
00218D,20010903,4442
00218D,20010903,4442
00218D,20010922,4423
00218D,20010922,4423
00218D,20010922,4423
00218D,20010922,4423
00218D,20011021,4394
00218D,20011021,4394
00218D,20011021,4394
00218D,20011021,4394
00218D,20011102,4382
00218D,20011102,4382
00218D,20011205,4349
00218D,20011205,4349
00218D,20011205,4349
00218D,20011205,4349
00218D,20011206,4348
00218D,20011209,4345
00218D,20011209,4345
00219A,20010603,4534
00219A,20010603,4534
00219A,20010630,4507
00219A,20010630,4507
00219A,20010702,4505
00219A,20010702,4505
00219A,20010702,4505
00219A,20010702,4505
00219A,20010820,4456
00219A,20010820,4456
00219A,20010820,4456
00219A,20010820,4456
00219A,20010820,4456
00219A,20010820,4456
00219B,20010603,4534
00219B,20010603,4534
00219B,20010630,4507
00219B,20010630,4507
00219B,20010702,4505
00219B,20010702,4505
00219B,20010702,4505
00219B,20010702,4505
00219B,20010820,4456
00219B,20010820,4456
00219B,20010820,4456
00219B,20010820,4456
00219B,20010820,4456
00219B,20010820,4456
00219C,20010603,4534
00219C,20010603,4534
00219C,20010630,4507
00219C,20010630,4507
00219C,20010702,4505
00219C,20010702,4505
00219C,20010702,4505
00219C,20010702,4505
00219C,20010820,4456
00219C,20010820,4456
00219C,20010820,4456
00219C,20010820,4456
00219C,20010820,4456
00219C,20010820,4456
00219D,20010603,4534
00219D,20010603,4534
00219D,20010630,4507
00219D,20010630,4507
00219D,20010702,4505
00219D,20010702,4505
00219D,20010702,4505
00219D,20010702,4505
00219D,20010820,4456
00219D,20010820,4456
00219D,20010820,4456
00219D,20010820,4456
00219D,20010820,4456
00219D,20010820,4456
00220A,20010111,4677
00220A,20010111,4677
00220A,20010111,4677
00220A,20010111,4677
00220A,20010111,4677
00220A,20010111,4677
00220A,20010111,4677
00220A,20010111,4677
00220A,20010330,4599
00220A,20010330,4599
00220A,20010330,4599
00220A,20010330,4599
00220A,20010330,4599
00220A,20010330,4599
00220A,20010330,4599
00220A,20010415,4583
00220A,20010415,4583
00220A,20010415,4583
00220A,20010415,4583
00220A,20010415,4583
00220A,20010415,4583
00220A,20010415,4583
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010418,4580
00220A,20010723,4484
00220A,20010723,4484
00220A,20010723,4484
00220A,20010723,4484
00220A,20010723,4484
00220A,20010723,4484
00220B,20010111,4677
00220B,20010111,4677
00220B,20010111,4677
00220B,20010111,4677
00220B,20010111,4677
00220B,20010111,4677
00220B,20010111,4677
00220B,20010111,4677
00220B,20010330,4599
00220B,20010330,4599
00220B,20010330,4599
00220B,20010330,4599
00220B,20010330,4599
00220B,20010330,4599
00220B,20010330,4599
00220B,20010415,4583
00220B,20010415,4583
00220B,20010415,4583
00220B,20010415,4583
00220B,20010415,4583
00220B,20010415,4583
00220B,20010415,4583
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010418,4580
00220B,20010723,4484
00220B,20010723,4484
00220B,20010723,4484
00220B,20010723,4484
00220B,20010723,4484
00220B,20010723,4484
00220C,20010111,4677
00220C,20010111,4677
00220C,20010111,4677
00220C,20010111,4677
00220C,20010111,4677
00220C,20010111,4677
00220C,20010111,4677
00220C,20010111,4677
00220C,20010330,4599
00220C,20010330,4599
00220C,20010330,4599
00220C,20010330,4599
00220C,20010330,4599
00220C,20010330,4599
00220C,20010330,4599
00220C,20010415,4583
00220C,20010415,4583
00220C,20010415,4583
00220C,20010415,4583
00220C,20010415,4583
00220C,20010415,4583
00220C,20010415,4583
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010418,4580
00220C,20010723,4484
00220C,20010723,4484
00220C,20010723,4484
00220C,20010723,4484
00220C,20010723,4484
00220C,20010723,4484
00220D,20010111,4677
00220D,20010111,4677
00220D,20010111,4677
00220D,20010111,4677
00220D,20010111,4677
00220D,20010111,4677
00220D,20010111,4677
00220D,20010111,4677
00220D,20010330,4599
00220D,20010330,4599
00220D,20010330,4599
00220D,20010330,4599
00220D,20010330,4599
00220D,20010330,4599
00220D,20010330,4599
00220D,20010415,4583
00220D,20010415,4583
00220D,20010415,4583
00220D,20010415,4583
00220D,20010415,4583
00220D,20010415,4583
00220D,20010415,4583
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010418,4580
00220D,20010723,4484
00220D,20010723,4484
00220D,20010723,4484
00220D,20010723,4484
00220D,20010723,4484
00220D,20010723,4484
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010217,4640
00221A,20010609,4528
00221A,20010609,4528
00221A,20010609,4528
00221A,20010609,4528
00221A,20010609,4528
00221A,20010609,4528
00221A,20010609,4528
00221A,20010626,4511
00221A,20010626,4511
00221A,20010626,4511
00221A,20010626,4511
